kolom1	kolom2	kolom3
o08ah	58a2ghjn6709q	e9jm355ioi
66afd	4si46j3on0qj1	28o5sfsorl
24eal	6ncsa7dvgmqqr	64g4om3h7s
1uupl	32nckg0mse41g	43afa66jcm
1j0kn	29ncflpfipo07	62il3c9hbr
6vrlr	6qa6j1eddvjf1	vb41gvvsm8
2rsrm	1h1117asr6qea	3qba24kd9c
75noe	1iljeg6845gu3	2k68sf6mnd
69mot	2ec6glg86p3pk	j4gget2gnb
4dp3e	2r1vqijh2973h	7hdn4lbs6o
spjak	6ec4lbvel1b0m	1a24qs0l74
6date	217ljqehbvigc	314v6jmnh7
2jdou	7k523nt60ubl1	31dlujp9i9
5aqcp	193j7upng8m5h	7p5r7l8t1a
23v4s	2vcr7kot9hget	6u685ego38
2ri2b	1u83l3tvjeolm	2mhb6a66ht
6jjlv	17fhqfop665cj	6enand6mmk
2qhgc	1dn16pb4u5b9m	72ha0gd81i
7a4ul	5p6qcgc9gcq8j	l7bbav1jrc
3pj2v	3pvma43p5jj7b	32dst6kaum
77afc	5u4c489pdcfu7	55vlouurqi
3nc86	3rou1jt0i8fu6	6htad1sij0
7gr0u	3u8852ir7repo	377evd4d31
4h2b7	39d1paq9bf65e	2i7268heot
22cce	1es84aid0usol	2mlioan5u1
5q0rb	614qq1o9ts345	2q05d2vi9v
4t21t	32s8je8kf94bv	4klil025b6
36bt2	n8odletc71mc	60d6j8kvpe
2agk7	12eirsi36tbuv	4lh50fieej
201d3	18h52g3k6858b	5afi8spssm
7tahm	6hubid084kmbd	6i6o9hs0lu
2ja9h	1mkfav7s0n5gl	76bnc5qlbt
6oe76	25hqn6vk7sbs2	284rnmn5ic
bgkb8	72ec3mt1suvkj	6kakrei7jn
298ku	377o75vjbh34s	7kur8j35a2
h595h	6n5mvfbppnh6h	6u7rq4jnm5
188ei	qq02dhcp2ksm	3nlt4mlagd
1b3ia	4o89m9lneaqjn	6msrjk8bvb
38n5k	72os60opvutvo	q8bggl8438
6rk8q	20287mv1kfb0k	4etourb7bp
155av	sjbkcof19pmu	610vg5gn8b
28lea	17od8a46lhll0	342jdgqhvf
5drsu	3jk2ndavep7ri	58ekdtj8ov
4dq4p	703sdlk6n1n95	26c9pog9k0
s0rjp	3rqi5cuiuc6lk	53cvt0eibu
5mcsv	6qie1et44gpke	6g3f3omull
5r88h	1mfds8m2auag	2ml35fkchm
5j216	26mb6h7pikgkh	nn41gncv91
2gk66	35pfh8q9ifh1o	66abhlqqq5
6empp	ai86nevcsccf	2jllvoh0bf
6fh5r	418jslc3aa31u	5qsguq8rfb
14jno	6kr4qmu68v6sb	2oe5keauhb
459ek	6uqtbni6pji2l	4b84ndirq1
59dsq	42m7uh4h4ebf0	1qjaega8p4
3sbgr	2420g5rp8pcpd	35q5u8j1pj
6jc17	29ad55gf0ipjl	6prsto0na4
3hptf	30b95ueplahi6	3sfnpr5rvd
4kg1h	4d2ctrnpqh8ja	52vfue2ugu
64t7b	f08v3oolshin	dmnua7nkuq
48gk0	1hhkuu14hg621	649vgar84k
52q1q	7jhscm2qvrut6	62p1emvs4f
2r3hq	6tfk6fqvmnlq0	6mk39d9ddh
2f9ub	5e3i4jqtqp8br	7ioapuvk07
2c6r5	1l0hn6bau9u6	1ggq8pcb02
1eoon	3a9le38oab7cv	4tvjr7jfpg
5bd83	6lueu6f4ukiut	7gramo6fsd
33vff	6vf4kkiuhh5e0	4lf971kglr
7k7e8	jj06vqs7o08v	4usve9nel0
71ebn	163ro42ooj0u1	4rp156skga
3o9rh	rsttesllnlq2	3pgsafkcqf
5j4dj	5i099qsqg0u3h	4fia5priah
6s02i	5vhktri8b9la0	43ar9lnifj
25chs	3n0pvdnqmci2q	7sh00udeqq
6s159	do1rkjnme0sm	am7kec75tf
jrh1e	63cechu15p214	5uu0iqi2rk
7u08i	4ub3cl6v45j86	2e7s5svmgf
57lgf	2h341l5lb9i3u	1t0qdgrige
12ccp	58l14na7ll76l	6fl1keat7c
3rub9	5257gghf560ht	3qnm5ii2j3
56ui4	7j3csmcnngdls	69nk58itd2
636lm	48v66ecq85b1u	19pqelk2a2
4rbsb	1s97qrtcuel2f	2jnq2tmfko
