kolom1	kolom2	kolom3
92t5g	6mb3tr0b0hlp6	5kir1eeuv8
114g7	5i8s9438ds2tj	72sap4v9tt
4i5u2	5f8a2c28k05pl	59tqhu579q
5hbbl	2mipr80mqq94h	2bjdej9sdb
32jvp	3jt2h9l9a21pm	4m61iabi2h
5bb7t	5j2sqiha619o3	jbupdu3vv2
5lbsg	6jlat6r84iq09	1aaqqucvs1
lt2pq	1od3uo0uc6cpt	4nai8n8pd7
1ep8c	6mngh0s84glu	2tbrunmqer
37hpp	57ksgqt8ovbqb	6e76e8hkvo
1hk00	7dm95oabv97i3	5jf4eeea8b
1om4p	6h3khq7bc45t6	347gls9mfq
5p2tj	4faug8t8p5l06	u42k40ip6i
4ga1f	66ohi5mjjtpas	uhm50dligl
6b5o6	1s3hbbj0meq8f	1ubminoq0h
5po1c	3mnppijcs023q	67m98btf66
tic7i	6qh52dg2lejtn	58saetc53i
445hj	3lebmeu4ko8sr	7dite7b5vt
1m7mm	6balbm2cu6bim	4re097jclr
2v4fk	48b3req7ph1vb	6jojqfvsjm
4ukml	5vhc746i230k5	1nj6nlp5i4
ht9lr	3e4nje8h6e8oo	4knt0k066g
1s291	2e8g4749grtg0	7ipu6kfm54
7hg0q	3o1jodbcss7su	5slck3dd4t
5ikpk	9qd8apfqgond	6fguo47bj4
66tgj	18qlkpd3eetvg	4jch3tsatt
8sk76	76gov6matagac	53larftrh8
7me5t	6ql9pvvglvtuv	35vu011kvr
3juc2	6l2nkqhorevcs	4sjob8s1ja
1lurd	6fujl9d6t3ocn	3retq8lg50
527gc	6e6749v2crdf0	42bk2mjn3q
3ic8t	6vml10n0ebon4	2bgmhkcsrp
2mpr5	1u39f38pbjkkb	5glca8qfc2
5nr9q	4a8c7njmd3ee7	1tb8v19h5g
4eftq	111j7rsddi71f	6p1fvucfml
6jvlv	4tmk0tnkcure0	6horq9jg41
mi4pk	600r25m3l6jdg	1fijg7ebb2
48d25	60tui1kb39420	667imhsamb
7pvcc	21st0aht24j07	6q1uhb7asl
7pu40	4ognhnqprj246	6ja9et72s6
1nsl3	56rcgr68tesbn	10rgevnuv1
c9941	5am43ctkactcn	3qveikqusm
6e1hm	2i86kv4oofc68	5girvfmams
7nk56	461894oova126	5ntctc5sh7
13pia	36og35nbg0lhu	3m8lm4or8d
1clp6	4s1l19ih8ff2d	58aidr801s
