kolom1	kolom2	kolom3
2iai9	tvug7t5l7f9s	23oa1c532a
fr7kb	7m169lfgfflh4	601qu0prjo
4sd8h	6cqcurt13avl7	7bplp7ajm9
4cbji	7da1f9gkg1mkh	11g326a64s
54khe	6fogs0ho9jmml	3tbc1b5vj2
6nhfn	58aj0acl5gdel	4nllrjunl2
59ivr	19kkt92ab43bi	5mf6kqensk
2ieuf	6u0e6qnv7cfe4	1jg2h0o4sl
1ds81	1erv86ie9ic5o	6po8ers9s5
7sham	52v2s3ctlordi	lmslnbkab5
1v8k2	4rtbsrmgppg6o	4mhp9fmmhc
7v7ed	g8dnkvi91os3	44utdd4avd
50uuh	35i1k3lj1gpdi	2ppco6lh4o
j7l08	g2rsj1t2uin7	1tt4vf8p7t
u8tnr	4v3j44a2f76to	1rrque5gbq
7vjdq	7m0bnqig17vhr	6350kecr1p
88n87	56olkitpdabe9	7q5h5h0b34
3u1gg	1ecjs0uh5k87i	7hkmovgr9l
59d38	31a73vur8rgcc	1paijb60m1
43uk0	67846jsgtvan3	4vumjcvgva
7m3kg	3kc1grf74dt58	1f30b10kge
3iir7	20p6ifdrif2qh	9vu3k6qao8
4e4jj	6efmf7f07rsvo	2q3bm3bbgr
jj1r4	3c1d0m5uo3m6p	15589ftq4c
7vifj	79f9amcku6l1n	4i8n6or6c0
487b6	2598k4mifvcts	17r4pmi7rd
7vpt4	2ilf5ng88r5oj	2rq35mv0or
5acl4	61aoa15h36kj1	64sa30d6od
bviul	1droi3gmm49gd	3pcvh47e8o
76tg5	p5jn47cig2ff	4cqfvt4ia3
3u4mv	5og0ovgcokrt6	5cstn7auf8
4p6ft	1sh9a9jgqfmgj	4okeeu0dls
5lk41	407bnihhp504d	kut9n516hl
2qo73	vtap9eropivq	gq5pid0mie
4ha0r	1jcif4q70kf9m	11c07i1j4l
501v5	g002gvolkqci	7bacsfebvf
5uul1	43l0mi2v6gbr5	72cmj9mlv8
u992d	7huc6555utc5d	4svl31dmgj
1gkev	jf36i2kafdg7	mqlcmmp8ss
35m98	5o9q98dq0e5mf	4a22fncssu
1f0p2	3rhqg11m25n0h	h1a9u98mj3
3gk36	200m6bo8m49l	6hreq0h42i
5l0af	7ctddsp620tav	25qdp6r7ci
3p5ng	6otpq8adbonhs	1ms2l6s5j3
47oco	3canb359pu6d7	6hnrvfq0d3
4llij	42dphanab4iot	3mbve4mtol
4fbr6	51nl09b2b6ip	6s98n7ask9
efrpo	3rcedj57nic0l	19jfpc0tbp
57brr	5mktvcltl04ph	4uij61bbau
737vc	556rlpse7smff	38itc6gbgv
6l7r3	4keldfp3di290	73jl0vkpk7
6417b	4f8bogb433d24	6ulbdi4veo
313s0	2it33hhmeq1ai	14clddqbss
4c4tt	84sdcqvdbkel	6nnl3m1a2a
nv9a4	5hnaipsrdvh4n	5dlctdsb7o
7igp5	31deea9ikt1a6	7aaiisdpoc
3t5c1	6s02cepnimji	2e6lf8tp1s
1ajm3	4gij8p29cpbgo	5jma11vnu0
egccn	26ckvahldcfoc	5eaflh1cti
2ql3k	3nbcm0d2spd32	5g5go5pqnf
3jhs1	5ukp8lhl74erp	6q81re7l3t
32tst	5tau0rhippmks	31sabb0j5i
42ubg	2lesi8asqh3vh	5ngig95flf
6klg7	5m19opkcif7qc	43hs7i6cg8
54ssl	4ndqct6uph2h8	98uqt3b761
1ekgl	s451lc897cfl	6d456n8do9
3pdci	1oc9q276o1efe	72jo14eumh
g5tsq	56r8bkvnbtmlc	5k73u3m7lh
1dpfl	2nta6e5b6f5o	3p0i9tjhrc
64v3l	4j03tj5jtmkuf	507rjit1ng
5eebm	7jumvipcm20s	1gr57ovbfl
4t2cj	iddf6ubm4q3i	29qkmdvc7h
5mcc2	5dp5b4vkkn9gb	30gpne7jpi
73itp	1ifbihogl4v0p	280aanmijt
3boaq	177v8g5cn3jcb	2j2c16cl87
4v399	1jl4ms5ph82oe	4qg3bvc90u
644ms	2f7stq2ld7kdn	7on67u7c4n
1kg1o	57uv7eenfvkct	71prndadvl
29d7e	133earvf6ot5u	5in7l58ti8
32p5i	ccltra63rj23	5njr2nun5a
7rsvj	5ocvedl3olqnf	2unp7fkjtd
6r422	32bluv7a615nb	63gj566lto
me17h	2flf4k9mavnpc	3riqnnlcke
1dih4	7537flsei6adu	75pfo9t2sq
7qorv	38qc71sb3e611	1o8cq3qbhp
3sdkk	2pahvlvu0001o	55tr9pps9r
499qk	3l2r421jss55v	7dkkaovcao
77ms9	5ootkh5tei8bu	17eb40j27f
l8r59	56efj4cvskrkf	49q2uem4nr
5af0m	2ia4i0sgo71so	1psf6vn40c
7o544	5lg3j8s92pf59	4us9ci28cs
34o5h	6jesqip5a2e8k	2f43qmp5ok
rfls3	de1v7qismnl7	60u0elaabl
