kolom1	kolom2	kolom3
231fb	4ficg32dopks4	3bvksg4r5g
32620	1dhcjec0g6eut	4jqmrs05ht
3cae0	7juk007meogvf	1anl32q8qi
71kii	7vfi3ged8gnse	12668bimjo
1nsk6	6tcbis8n5f628	2s94ltk0hv
6db77	4mqmefpqlol05	m66sni2nui
1c30o	5jck6v402hai0	7n8jnf4mb7
1eclu	57m4o6d0g6hd6	3tct5qnc3s
2pe31	2jn293lvismgo	6m4260pbh6
7o8s2	2i146o3vr6tqe	44gcgci0t5
47tnr	2jl6s0lcinhb3	3inh48dpat
62eba	1mf4md35493rr	7l77837b67
196j2	6n0lvcjo920kb	1mt5a56n1a
12qqr	13gosvue85pst	6bijjdesse
15u7g	6gipanko14h8l	7hqk7uie2o
19ppj	34o4vrj3a26ae	4c2b6p86mm
1e771	6lkig21ch5sat	h2vqj62s3t
1gbe4	7vrvd83faug8t	cd267jeq63
713r9	211kpir1djk5s	37lvo9dehm
4574g	1k5f0pb5sj894	492u2dpm98
3sic9	36hpp29upm8qd	1vjcs0ns8c
39v0r	dmjcn35r7nst	3o4gnchcjh
4pkr1	5usn7jl0mr30i	r816a6geob
pmh1o	5hd8ilh6slgm6	7kkriealn4
6bg7k	5v49s8rp86bgr	uhhthorhbl
2nlu0	5i3k5d8i7f5ak	4op6s5i1jn
d9rpc	6qlkupinjiena	4g3u84lmup
76i5j	4g9v6u3flbl99	21cjsf850h
1t60h	3k6fptvofp35f	3vlag1h27r
27hol	4asqfgpa8vp8u	7m8m6l66pt
kb5ef	jp2qrtr5rvot	1josbsrc1m
2nvti	3ovg595ii60sv	4vrm64ank7
302h6	7rj5dbflv3iqv	5m79qodq1f
50op5	2o67ng58qusf4	45mpd8jc9m
1fr21	6ceuffl3ncosv	1fg3p2cqol
77c55	5m0ucccbv9dlr	4utae8ndve
3rui8	83ii7sfl983e	j1lf1o8ict
cjsc6	6eil4viiuehg6	2qt4e5qtq7
5ekfe	7abv2stno00dk	19q62etkeq
72qnj	2p0ab9sge7vga	2nk7pcm546
3j858	79obgg9sts1le	2qtr63e429
3sk3p	1qvoeggqpl8kd	76sn3qlnvq
12d2e	7j8et78u57hac	3iqscgntsf
2uaqg	53bf7mamum4tr	6736tqa15c
76uut	77cstuhcum93a	3qo8uqc5h3
7m061	621c7e8k07dpm	7s1760uevc
8in1n	1b92mtuncouc2	28tl5c6m4o
