kolom1	kolom2	kolom3
j9v44	3m1l5l6768qpo	7oj04tip4s
74021	2lipvlgpr9nav	27lirte2at
3u6ni	2uuaaqdqhcuuv	7kc9p4il84
489un	69ksi3s629ehk	6a28b73lo2
8j4sl	23badbgmpde31	5qf86gc4j5
6qek6	k727geq6bj44	245kes3qhe
4ei3q	7a4bn9n39vjkl	3p1rp1trhk
2sb9j	5v46sr2sqskb	73dlqt0h91
7epki	3f0dmol9ajej4	7rt55mr04j
63h0l	627r801vval8r	25odgehl2g
45vhh	7e4dinl3v36rm	6q6fbp51o7
2e6gs	2hnc85nrr695a	74vvq2vej5
4dl7b	6c0uo7humhgp	7783m9r847
q0r91	6136v61rkmrol	3cv1lkpen0
6k9gs	3jcvbelvf62q4	6tkbpihqi8
19su2	5tk63s3jacf3l	7ofm41c2mn
gjr46	6vulo70a27h20	2i35vfmksc
1h0nr	6p309mkfs7oe6	blr7tvq535
4mstn	4sc4o4og0pmhe	12aqi0cb3k
15nbl	o4dk211i6b3p	53lh7t3gbu
6amv8	2chrfikpopp3p	6cj25ovidi
1na27	54psllaoq109j	2cb0qj0br3
6on54	4d13snm0t81b0	7depvu705n
1soot	4geu465ff8lql	2kfnr8t5m8
7erbt	2j9o64uai2dfm	7seqb47n2c
5lg50	2k3nldnmdksvr	7th3qomq3t
3b7kg	1om42lm62arl7	3njt4hkmme
7km2p	1n8ci11ik164t	3dsj6u6qkj
104g7	78671kk678upi	4rvgtmif8e
6jhtg	6j6bm1ogg9jsc	3r2889onpg
3gqo9	12csgcr4emgki	2dd9nhf68u
2vosp	4p0u1clge8fr3	2r18pkf65u
41gc1	366f84onh7u9r	7vk0rl5s58
6qqfl	2rusmt4enj7nu	2idvgtbc0d
5qa0i	b8o3i8k4tu5q	5m3dt3oesk
10g61	2sjnf30jajj0l	1jn6hh57cg
5frpj	4pramb0p4hn6d	5ihu6aj081
6fol9	4kir582v05ik8	47aatckhos
7jjff	fhsha1nc1vit	4qs24m5248
5bquq	2t27fihl32j0k	58ujkk1m9b
5117c	47ukphjqmg5ef	khb7iijvv0
1tga7	49velkgb0ig89	5946iin5ho
4l5b1	7qtb1sd1l1ps3	6ds3qsqinv
3cg4b	558fjl84nlqd	7j9flmenk3
1ifrl	7qmd7sn11s796	10b2ls8b8e
1d8o4	5pckt184r5mvp	6kiv197o8u
om8r0	230c6i8a37jt4	7f42a7lom7
