kolom1	kolom2	kolom3
1jfvl	39fjdrernpd9p	2d0r3mesav
5oi4u	4omtdqugm9fcp	2p30l53buc
6v2gv	2glt1sucv5ead	1mdpfqau1n
2bl6b	74sffsbacmiic	45je9s9lgg
42p1c	64om2i5t1d88t	7lstima63a
2jc7i	2srmkgjq34920	17f2us91md
5atus	19qm6fc3otu1f	79nv0i6po5
3vqlo	2n6c8cv3kr9kk	3gh4a6va90
4goin	1j17sj1cm1g2j	7msjs3n1m4
3mhb8	4m6ljjaqc0o3r	6g35rdkca3
qpk8f	7eng3tg33fnc7	1p5lrqtjnm
7t3fg	3eq13ae4t3h6k	3vfabs2ctp
4qhi1	3uo1rmqup2q6i	3ljeih3fet
5u3dk	6tccmsispp64q	dss2qmubrr
79n5j	5td7p4d234pij	6e823ts021
783v7	36vph18pup98v	2ivcsgth3l
4jqau	7uu8h9t22k895	6p3bctjoi3
6b3p9	1fer93a7edadi	49out5qehl
24fgm	7cmfjvd1sb7ro	2n56pap6io
4dsvk	3iuv0gcmha4q1	70fplrmpci
50ggf	3vsf2dt4qt9t1	1ib74i39il
37gt8	2qech3m7mq7cj	5oqj81b6j6
1kgc7	70o0prj2g0pjj	16hkkdkjq1
7vams	52u16c1tl5vc6	4ro1n87rbv
2kn1g	3viu2bh6757k7	6jb5dpclqa
7ikof	1nbjn8dqhulga	18dkjvj9st
e1a7r	20nnhrcheqo23	1rcfdk7dcf
1d8qf	4vuvp377ig7b2	167l1vl70l
f3lu5	6uii2t79ooqo	4sah4qrdrs
6i061	7olpqqh4p1e16	6i1atpjrdu
9m9ir	7fju4k2hhubun	4tcks1r61q
23r6b	40lvcbv5a3j55	1dkq55hdtv
7l63u	51lau1ck9as2f	3r5u4e58th
7b1tp	2ur88tndmcpm4	vgrm8g613t
101af	5f4cma20q9qje	5gjkrv2jb9
4vb4d	5mb3ev66urbts	6o5vgstcgd
68ihi	5kgmqn8c5a93t	74mp9kjm8b
7iqrb	2g3km87ins9q0	54rlinrjm6
1c6ta	t7bjgi93vftm	3k3fu3sinr
7qfkj	5lqppnmj0s37d	2gm289i720
