kolom1	kolom2	kolom3
7gmej	5r8flsuq20dsi	262759ohlf
4oqpm	2t2fdvg8306j3	3ou4qpimi1
7igqv	7o1uocsc700do	276fimbmd9
6b856	46tsprc7cuuak	7909fd1iat
6qchm	4uahhc3epeil2	78fevbveol
7ofth	2nidcor7o9i81	1n88qi5tnj
2ii7d	726ggl9lufld1	d9gp47817e
878ct	5i34s2evja51m	5tsbcbmr8r
7a2a4	76l6mn4kq7791	51gn33v8ch
3a19c	3qhif62pt3qqe	1fvht8vto3
q5vq7	44c5jv01iauhv	13tloiknoi
4652u	psje96pi5963	7pfal55ckn
283r3	7ll21jri2kq83	2usf3s9ffd
1tia2	48k7it18umfh2	1vgne3kg7j
7h220	htg2mh9emuj7	4agrj5bck7
6p3u2	17ru0r8t6tvff	49upe06p50
2d8br	25cumbqhd6kon	58n79qmsuc
3ouqh	6fp3h2lsdtuad	3dqc3o1fts
3p520	70bkoug11vvrj	595bmsg7r6
50i3e	mb1h26lhhpdc	6bp64o3hid
vej1g	2aotfau9qb1r2	gpjcbh9ogl
7jta1	gc96k5iphvq	2pdeiod5p7
4kt79	5qqd8pvg6pllg	7tlp23rhh9
3tunf	41bp7nbjf4qoi	7d3nr5a8od
42c2e	7dnp1eqee6qcr	1kpaq66mea
4qc0s	35u944jbe7mpu	35ogh22vlr
11fcd	7r8vk73h11hfv	6fjlut8a0d
2ldcl	6606qdaa90869	1uk03dfh8f
1bdr7	4s1hu616icls4	204nsrqbn3
5n8lt	47im5jqgaqk7u	3b83oq6mn8
2ck6l	3f7ejgqqgurn4	260uoljis9
7sohl	6tthpal603o00	go50dqdons
26e6i	6rfnuptea4c59	4htc3a0q5p
2ise9	16j3chome7u3a	1h69shuj7m
1qaom	6hb02hldp25m	2cfbatrske
rnovf	5bh04h6auqd1m	3h2kkp4jtq
24sra	1s26vlickk1k6	3c7tel0hk2
1lml8	10elmbc96tdn7	453h3mrj92
q06po	57r38qpjlkhhm	4037rkuhu7
43krf	6b1srmo0kf073	3aiekpo40k
vfe2j	5qm10041u3dds	7bemnu39id
4d6v7	25bkf49bqbse	51lqeq3t9p
6419t	3ft48s2rlbqgk	4mtj1b1otq
35buh	5u43uj5lf6r8d	7758f8gjvp
4v1m4	7d8pflga55hma	1q6pp0jkna
3gh3s	539ehrcppdelc	13rgqo91hq
7vbte	3qnhds7fk92r8	2gs4kvtfts
13ddi	bcrasddsrr80	2li82u8dj5
47e7q	l3ch3cktouas	2gauf13kcn
3gdmd	7qvngonpcklv	f57j2m6l81
3go6u	51h4ekll042hq	heo60qr5r1
2c95f	6r4i74113duv6	bol7l7hriv
45u7r	5nhq1374hrpf3	3tdsvbadd8
5vph5	6d3ap5ojve3rt	600p7f94qi
u6m5b	7k44hi5t18cvq	632fdccia5
4feva	2hisosasmdj91	484r09it0c
2ad5i	6let415u0st2t	3uvgijmiib
6cnbf	73pb5chhgbqaq	6dn1iq144i
7btl2	6vr534phb8608	3n8rqo5htm
cfqhj	grb9dn1be63u	2psp3bvieu
6b4ta	l7pn9jjqiaj1	23fqlhdjkf
5fbr0	7edjjph0umk0t	3elmakpg5g
pa4er	ef43f8jm0suj	4viii66spu
5lahq	5irqr30o0sfto	706avmdgtg
1q5n5	22mh7qkk725jn	2fe8f2rk60
3knp8	64ugnmsadeq8h	1qgqr535r3
4lidf	kb162th8m7n0	7uv0n7f48o
3snfs	jdp64r7tdehp	3f5queok47
6ldb3	1i9ucd67ariu4	70rbrhnv34
52vua	145tepm2chv3t	97m8lji47b
7li81	3qn6ur5eeae7t	5p6ger0kp6
3cvf8	5toe2v1p7pbdv	3p1nn09d41
5v5ee	51ji4urfq9me0	108n475g58
1d7cd	36dluflsst52o	qq159u97h2
6tdgm	4hm7o663ncof3	tfcl8rp8t2
1mchm	e6r5qcr59o1v	49ubb1qa5f
285nn	fcajuj2eg829	7gp9ob52a4
6aug5	2h9gio06gupl5	2omn28flm1
q3073	3jchkcs68sse4	3i3sslpi6t
6n7im	3sl03g98r06ng	77s2ehau66
5cp1s	12al7l0k9d3to	43l28qphh9
2t9hu	48e3adieia96k	455hbrud9h
51vf1	3eadqv8iepake	73n1nnlp8t
7fu9i	1q6khbgqoeg86	12ohtdjt8s
6j0sv	5901e71h4dh77	1mhu4b053m
66nls	204hg28favcl1	4gm87oh8j1
6jlq5	525dho3bip4ip	3euj1m0lvm
61hgb	5ucfbe8n8imu2	here3mchcj
4gd0q	7ubnurdlgnfl3	5pik1edfkm
1925l	44h2bblu2ks22	2465id8hln
7bl9q	66oap5b9tlhde	6sksal0qfj
m6hr4	3eok8tpm88d8e	421ibgkhtq
