kolom1	kolom2	kolom3
3ec26	2hi5ql61v72e	1lk5f69i2d
6ej36	50i4vjv9hpf9s	5tbhhp5mgk
39033	8qh4si4b59ft	416e7jbjo8
5ts40	5uge6nj46qkr6	4ikpigkpcc
1l7mi	jdtabci7ql15	4cgmpksk9i
7oqjb	7f0rv3fsi6afd	734i14ijh7
4ii2t	7r1qrhp598pvv	q47avl664d
3tm87	6k521j8mjhl0l	5sonba5sf5
1uatu	24pcu8alofqep	43jakg0ju8
78dkv	3dklb1g9ia5k8	5rmk933m0u
ccdj8	5aj06cp04vcm8	7hfo7s271k
iftq0	51okup6slfrbi	6clq41oht1
3mkcd	5gecd2qu39ud9	1e3jhndkiq
5khda	2ok6alf76l4dn	27rikpclhr
3cbi0	7p4kshbh5kf8p	5acge19ruf
5e4jm	543maejsu3in7	59r0r3e20r
1cem3	5el0jh97bnvdj	640dujsq7h
5jhcm	16ojcquuvn5oo	79o0n88vh2
7g3e4	4domrlpedmc23	20ive20lc1
4389j	nv50p17qrc1d	hd2funujfj
6spff	7dh3o8rbaufrv	1ds2kjkc30
14d78	7mr4e32fd442a	15ms7nfp5k
54127	7iumrl14g2cr3	1koivb7gs9
7qci8	4ilch046vb21a	3esqeccrk0
1hhsl	2d2kt9nir71o6	7hvogobj7d
5t1j0	q74eflau9qia	6qhl25cc28
f75hg	143q5a02k6age	2i5d32rmk7
3p6pm	715119k29c233	790rfeq2uu
3q8q7	6sm9eeh5jh536	3sndmp84ej
o4jmh	1afvlpnmpkogk	21a8clmqee
17ajg	7k24htabhf1rr	35fcvqeg6o
mhe3i	5otlbl01tpgom	13tika7mu5
5d98j	2g4uhbkcu7kbq	2bnv03pk5q
28u08	3lme7n3a9qj5s	3ovqv2h0u6
469v1	769reivm743rv	26nkf45lcv
16eas	4r19tnrpnnuah	4n94n2abtm
1064o	4r8o28f30ieth	6nkh79pn31
j05o7	i5jt9n7eekn8	mgu4m40sog
2mq7p	1o7e88181533m	29ouqbfeav
7jv0s	2jlfdcjq9o7d	4bksc9io1l
3h6hl	457e294gptlt5	3fmjg9tc0p
604kk	6lsoeglo6hv2g	31v9einasp
7ummp	1ekhu5l99g8qb	6bk4v13o9t
3srs1	3f0i73jn3ikj5	5c5t7b23bd
6outk	15kvlnov4s3cf	6qtrufajil
3qgam	1tcnk9bij4t5u	4dmmjpgi6n
2bor7	45374thninvmr	d9e0nvk5lm
qvn6n	5lb1nhev0tbg3	24n61unafa
41e5j	2bksd38v5h853	5bkg6beada
3j4dp	5jbhosf5eeluu	6qksjqrtnh
1t7vi	fa93q5j3r7rs	5vu56v8b90
6q6vs	2lbmf5m8rh83j	4rkmsh0kb8
6gbaa	50qif0ius9utr	7pch7oad96
4gb2s	770kebh4hnn74	5he2qskb9j
5eb17	64iuthr02f1ce	3k2uan0a1o
2p9u4	21cql5rqomqum	480h2q1g06
6h3jn	4m13pn4t9e5i5	5kh5su2l8b
40hs5	3jgvjv7g03o4j	4848oidqet
44udd	7sfe64qqe1qbp	30eehqudpd
1sokg	18mm3vsb7fgo9	6r0bujgfal
1bn6j	7bu5osv351rbu	2dv6lsad1o
6op1r	35ken42hp4j9l	6d6t860hkv
70ddn	75ohvi3sscqi0	3prqrusov4
2a1s5	7jrn9n33hc9lq	6cu3ds2dtb
2eu0b	79gvfntus78ok	524pheda4h
558vs	51535r2mun1q0	7q1i8806fr
345jp	1ekh826c7ibfa	7kh0ih33f5
s51lt	6f9vmksjltpj9	2i1pha8ett
63gj6	528ua1o0iqm8t	2n6omcv600
7vqoc	tub5367b309n	2vgnr885br
1duoh	7onpfa4pb1u4e	h2cldn2o8t
345r9	1kdd1b3kh7td4	6l7gh4jhi5
3iltd	epd2s1mmoko0	5mm3mqd0t4
6ei3p	6mpnbmk4usfoa	7pfm76dnfv
1mokb	3ub5799bipbqa	1o96lm1p16
46ltc	65qmimstfdvpm	5985rr4b0g
5c0s2	26fsfhq1a29qf	4d5hnoqr56
34478	5s8csr6otpiip	2bif4use9d
1152s	lppn1n1fi08u	5b347c6ehe
5ltr7	7vfa3f8asj938	3kitmsnfst
3nogn	4s2lsgdr1vctb	4otrt8k7qa
soa6f	3sm42p564hn0f	451v48sacf
56l1f	7du13enek5n83	63bpe9ip5m
717ph	7dhko33tdegkj	7i9vtkubu0
6i6ue	sg0ae48m0c3h	7641osm1t2
45d45	722g9btcrl9mp	2t581psk5h
50uon	25srnuv56btg2	53oqfc9q4n
4aruk	1t4uc57hjbsfp	2ui23nfibu
3osle	6dkhaal4158mk	68nq11d4gf
15ksf	3t73pe43teb2h	4f4u43u2ui
6niqj	420tvudaqdt9p	165h98v1da
70ks1	sr23lg31muf1	3mlft3o5qp
5h0ib	6t87do53aaq3e	5nglgfjlhv
6cn1g	170hkc460s16e	36f0r4ub5r
5adf8	qg8jr6bhe6g9	5apm63vbm4
4camq	6gr6tjjdkhb93	3e076c8pf9
eaqmg	1beci8iaj4g96	3tn20egq9b
2l1c6	7s1v0o8jmdb47	4i5si1qeuf
2n98n	22b422c0s6gnv	11fr1bn2tp
4m0jl	5bi26onecnfuu	41qrog7gte
34b9b	6nb4rtid5mltf	16uaf3bpvp
47a83	113v70khqgi62	6b1a7soscu
3u2on	7hjm9fqp4mlg7	7pfmks1s0n
9m3ih	5c49tu1qcqkut	6vgu9bfka2
evro9	eav07u6dg1fo	5sncd6ln5u
6ha18	6adppbo9jcrjo	2m6cbvn3sh
1vo6q	1ambm19h16665	554kt2rnrm
6kalm	3ttlhgqh50nk1	83u98o206e
5gipd	72ms1nrigpvg3	3igjgbq0e9
60l7v	5c4k5j5k2omm9	6879qufdhf
31pko	6idqo8p1u0f5p	17s113f0b5
1c55k	4eo2mkhrla9v5	4aq35afn2s
6fju2	5i7ji1scc64ir	1ciah7ofvp
1inb1	4eumpc8bj7rb0	22c1g5qack
55sfm	31kjk02u0mqgk	65v1ggbvva
48l95	6v3k4muib82fh	1cnk78r29s
4ei2r	4akhlpdlv79v3	5og43uennj
53qtu	2ihpi3irig2gm	4o2bpch969
39orh	2akeb08kq641c	3qbfnplnvf
45er1	1jfs8m53j85ij	6n84sbi8bd
6jb9q	56j3norqo4075	22scdltrjt
19e0o	2sp530ejgo352	40gr4v0emd
67en9	3qrvn58o14l8d	5rl4cuqhtq
2vkof	2v84qu7gd92kt	1ib23h9rgr
6bueo	6fj0kksckeaao	5rgpk7g4re
mob6s	5kabn26daqbur	317n56ncr3
39fal	1hs7virpofqt1	6p262q6u41
6uuai	j60d8kvu9135	4ak7e4j7e7
6t3e2	3keqo2279o4ke	5idi554mir
4qu61	2q3h0pln61gte	c0117u6e7g
2b9cl	69d7db5qv5k3s	vkqmdcb0j1
2hcgm	7v5358rf7gra4	58gis3c6o9
5rflo	7aer0h6ne71ta	7dnkbvaa6q
5kf8a	222nhq54i3ka9	9ujhh3ibvl
1larg	6uvgegoa6sav	1ap8igjmt8
394kl	jqjjjbmrr7fv	4osudguu99
1j88s	44tb8qlkamkdj	7bsih11rgs
35dc9	76d6ho5npn9d7	2r5486nks6
5op64	42m5daeafhhr7	62l6fntl4v
6ek9f	7souqib15q1tt	44qjon2386
7br9r	5q7s5i2ef672b	1gphr0bl63
2rfmm	51umg7427akdi	1jj7gpcns9
2aquq	rb74auo0v3eu	26sasq7dg4
38tcf	313psr9rarm6k	6ql5huvmp8
1ka3m	40a1bb8v1efpd	6opickl81r
1svpe	22t3pbbuf6qsk	6p7qbr4vas
763ng	57oqppk9gl5sh	65am1imrt7
5f9t2	5l14vpb6a42if	24amtjaa2d
kii0t	2nen3ljlv24th	64qeetifgm
7b8sf	4n58lb9d9irha	2dfhvne0n3
4duih	38jfi881uvsd7	31m70cbg5n
5a9rq	22katghp4k554	2q2shob6ct
7rfp1	7hnmqm2cb6ba7	7fdv60cu8m
65q9j	37iee03t7tbr1	3ov0d3s214
2d5r2	6dv21htt0lv35	2obs5qphfo
394vh	27dt72gvqe2r9	1q8q7qfptv
138fk	35kgj26b583cj	4m9iqem9u8
2vi6g	6spsfmg3rcitk	6mq6kf5sv6
19gm8	6g66qsj527c68	28klvukp75
a3bvb	6h0olu3e1s860	1gd7amkd6p
33ovh	1oj84fobeod0g	5s1i2ulqq5
