kolom1	kolom2	kolom3
54cqh	e5p8s3rpc3a	4gsuprlql9
5c1ha	givrmu6e0t75	2pvi6umo2s
6uqg4	25rvcv2vfih3h	1ol5uockag
49osa	21qoseas5vl5o	6mcfo2320o
reuhj	1r04d1gt95isn	4cr8lfu3mj
jhka6	4dma98tlljhdh	4jqar98ejv
7hb20	1t1946unn3qko	5vp9rcviha
fd93k	37n00m0cm70rf	4lc4v3r9g2
26gi7	fqn4jfqrnhe5	rpq7q5bl14
6i92l	202ppt18r61d	3iggm2qr37
f99hh	68gsmmh1iibbf	52n6c95262
2i825	60ok9peve7aig	2a9a46hvi4
4e3r7	2v8c4ql9e1n55	gn8m7ju0m2
1je7g	46lgm993lugib	4l4adqpj26
1eq90	2c2cgv11ncjg	v06bvcfje5
5joso	2g8vp91dkvc9b	613j5meisn
49pb2	66tm4dmr1idas	2u45rqnlqk
1br37	46sm4oakggac8	ultsmsaem9
4hsub	5uuj12ajiuqoc	64pms1ujpe
3kiej	2aoh2q3njkpf8	3afssjbsnh
1moub	4sum57kfln44n	1i4srg82o1
2hurk	5pqe6irp9ageb	1tccf8m40n
7qmkg	6mievh711vmus	5hlj60gb54
18eii	19mfgdmjtcsgs	5ertutf430
7km8c	3os87qu576uu4	7lsujb63cf
v7b9l	7d70cmtdls1lm	6dg308eona
7qkib	uf5l35dtqpcg	1ta8a1ogal
4vbt8	723o9bpncchqh	5fn353i9fa
ibc02	1bf98555qcsns	5rcjq06iij
76oko	1oigf51i5el8f	4fjse127qs
71hr6	1p2cqrd8hgnj5	3nvlt4819a
7ea72	63pem74a2rvbb	5id3cu6j6q
5nec2	1eb8haoei2ulb	58kp06gncn
33ge8	4g70kdrtidqu7	jdisb9kj1r
3j132	bqkvv16oairt	36lnf6l2v1
3iadt	2p86elv3cb1ku	5efmjivbg4
3nqc0	1hubmelsj90m3	3g2u3pi34o
1p5eq	n5ij751orfhm	5c4g8s70p4
i1r51	4eu74165uoj05	6bihdrebg6
5ui1g	1jr9rh1r55ltg	2gn3j4l5ig
5v8j6	5cljb4qgbjnbp	55edm5c8fa
2pt39	5bnmkusmb1jag	59at65os0c
1u7lv	6q8i3cjc203lb	2efvepcl85
1j23q	693t5bgdj72pt	3rg8tn402d
4s1bj	1thm4qlc4togm	7aini99n1m
rb36d	7c6uk8k85bo4v	1ldpnqh613
72gte	2ua6de3lho12k	6fmv9m5tka
2trdd	7q8do1dkrqkf0	3vqsbaquvc
p18ah	1r8c1d9ndaa7g	5r91lc29aj
4u69l	2pe1pmhabgb02	794boi1t0s
1k59o	50q84u29ucege	54ubdqfvdm
4qp40	6qnv291ejbm4u	7ffq1brm6k
7j844	2qrag9davltei	2m17tokr0k
2bcji	2qnf20ihptc79	279gp59bvm
4g9eq	7h2md5uh51ntc	6gr7ljuofn
26o74	51ak1egd4p4cl	722de7dmq5
1eka6	2ueqt029tl864	68pvujbueb
31dh1	edgmmpsvb084	3ihv8o8l1h
ma26j	6fjtum2fehuvl	7t0ast8irt
6td87	2bvlquopc9vr	1vfdmj4qpt
qlo0v	3b56vir6sn0ng	3kcfnnii0g
2jbo6	637flh464dmoc	3g52t1p5i0
2nrkj	101gd493d0fp5	7hqenmfh7v
3t4lh	hn5c2pk42r80	1eue8aupcv
3m8cg	1qfkh72r6salu	uvd58881d9
hnbef	10s5osmoq930v	6r0jqaclvt
51qb0	17edesmmhs276	2jssotd5bu
2rugt	nvn9i5slfp5s	5a7ieivgbo
6pts9	18s06b1b9lsbs	1plbni3tal
6naql	3rftm5epi6n12	2ai7d0q0q3
blkth	6rq5qsi0pl74o	21oallvd84
mfft5	3dmc81gemphbi	230eoodr57
3hdqi	3jtkms56u15kp	34qev07d9h
6l5mk	7aipds76rhn98	3fpncuac08
16017	1ne0nte1002qo	2ahnrt4ct6
28038	7p33th0fl0bvc	55b2uqfgu8
73ek1	3b0nt57ejsj1c	1rpav09gn8
3otf8	4m265d29m12fq	7n3e16fe9v
5dsha	3iil85cksipb1	1hrhlf3sfq
5gq8c	279cs9mkvs7ls	tcpqss6aoj
4ha5s	1nte8fvfbgcvp	2kbqc7dvvl
