kolom1	kolom2	kolom3
6offc	607k525uhtu1c	28ue49mlqc
46br8	7fbf74o73oc9m	7bfkigdjmb
l0019	2roliqsdi8phg	29ltd7edfc
5gl0l	9r6ct6312ovm	1a9qbf3u0k
1j8ca	34nm62at7bqfe	2t5sfc0sng
6hate	6b57tj8k7tpoi	3v405dh5l7
3lvm2	278cnrp7v1253	1rj7n4ai1t
7k4fl	40klvs9m7m12j	463tmrshk6
3qjm3	6loeg3n06jgc2	25klcau9gq
7p56f	4n0m3atntmt9f	1ka7q8snh1
5vg9o	3hjj636837b81	3ji33ib637
5da6m	2eavbs0drhj6c	6r6o1cvmkl
50jba	6a1a73kbm6a84	4q4iop43r8
2sq6a	2pejfqepio3p4	j5bo3o17gn
4617e	529vh5deo6nfs	6lc5vjgth4
66qvb	3q12h4e7ak5on	40t61rctqg
6m77s	cb7qq3vcabpo	7u18cfhu0e
3bmmf	78rust46tergo	5640hn6ls6
gp4t9	5gujlo4fq2f59	75pj8r7fn5
jhtec	1tgi6c6vmh24n	7v726at9h9
ngmpk	1j6cuhipn7006	2aaandan0e
5e2bg	45thb2lqj8bor	5nqu2kidc9
2gfbp	1to9n497rcng4	mp0qrrri7r
5njaa	6id1gcug56aml	3v1nd4t7i9
7jl78	71cog23hirasb	o7qphn5pco
pp44b	7jgqtka052qk6	55sk0bbmk6
2kckl	7igqmid9e59rt	2cnctrctju
1l9b3	7k4ulf6fuoog7	778afn9cpu
7tvhu	3ardngtel8oe8	4tp9fe5nht
miku0	2ek5b839qrrjr	5or3aa1fvf
6baf2	1tu4rlgoei2ti	53672dc89e
4qou8	4hcasdr41i3r0	iv185pom3o
550ss	5o5ku3c5bu2rt	4n46ugf3rn
7f5r2	5fcbvlhfeljte	66l44dp76p
2e4od	6rj3uorcjpv89	6108bpo8d3
4ofhb	4ja97jk89sq3g	7klf773m8j
267b6	54p8kkjiug608	2rllq8kbcq
4m7uk	7uc8tf92720ae	nhd686jjae
5g7ti	akb3ugb55iog	1nfpdnt3vf
2h7op	2pt3f4l88kbcj	3i8mi20o4f
4f3jn	7bkttne5rb5ae	1vt1cu2rat
178h4	6fn4272aep83m	1sab20v2sh
1vsbu	1m3sj0q991v0s	6mrqn4c9fp
2s5gc	561ob0jndqtte	252pie7kj6
7qc9f	2ck8429lv5r8r	31hu8vhvrl
1eo6e	62hqdh3ob95fs	4mhm217jv5
7mau2	4sns264d0cai8	3sjtlb8h5n
71avo	1jcde9q6jmjia	4kn1i1i7ep
543as	7ba50ul31cadb	46qnbvl5qq
2feg7	446sjm2nik8ql	kul184m70p
3mu4r	63f9lo3oh1lpq	2lt9vbfurm
7p2v1	654llpnbe5hm9	lirchpg7l0
1nulu	5sdfd5st4h5eu	61j5g4sbr1
k6nej	4np82k75lffrr	2362qhr5el
lgqgm	lqis245l5uo9	1g07vsjvom
2enmk	4oi5hg3226eej	68mo06eih7
6gqk1	5edg3li9jp1ok	19tr1hpbr4
21elb	n733aeh1olrb	4bp9q91140
36t5e	5o0tj72cef2l	5ssdfml1js
t51c0	20tsf2ouq6gfm	ht3876q855
1h4jp	72or0ap80a682	6obklhucql
3bkse	36rtie44uff08	7f0cgsqk2i
6ik54	4uul2jtc0fdlr	9sqkjelo3v
5r879	11svckf21ivri	73n175uvqd
1vc0r	6j294f302sv9m	5s060a08b3
71jm3	1qq7noa19rovd	5ehda5451k
pha33	2rjs7fm1r8ql8	60mo1i38up
49hq2	6s6kbn29ihp56	1kigt01lbi
6nall	7u95b3vqfq6if	78d4f91506
120n2	319t1a2fmid9t	66pa7224jm
1g3ne	3gk5fiias5mee	49li6ffkko
21cgm	7a058sl8t0i6t	4pris2jo35
1cfrh	549eo2n95epph	7bptqlu6q3
4h72a	elsa4jes8eel	7n32oe3nun
58fna	7emn8kf7gh9t0	2ii94m42pe
6tj3t	27vv7i1f24cb2	4mf0bmvmds
6vqj2	2v6iogu588lk9	5mdcecfq1q
5nt6r	687nnbrddqjbi	1101so578t
5atbo	57pa1sha9c91j	5uovrnoirs
2kcuq	6p9us5i6211n3	3dtiadq2g7
6olq1	3cppu0trtd10t	2km6irhimc
41eqi	6m9ead0oogf93	1rphqrfipo
t403v	4q21i2sikv4u7	32u2mfjeoo
5srvg	839i6he65tsc	v9rfsrp86j
tlgup	77ni8n0ic3e4n	45t2vmnlge
3mqil	3s47fgoramk1v	1vapj8u85t
7598k	5g836o1epi79p	2ctqnikr9b
47q59	2vk42n4df87vq	1qpfiears9
59g22	4ahpcj7u4b9c7	rhal7v2tff
318a4	6q8famqgjqbru	3tbf8cgqcq
6ghl0	6dlvlgdsucbkc	1r2eqlihkn
121jh	6uh2bbuuou6g0	6m7kjioqfu
4sd4t	jptbbgrjp1bg	7el9je4ljn
48vog	6ndhjobi52nvu	6o1sfdq868
4hp6v	6cpl0c4io38kq	4t7c96j20s
6odom	4bv92kjc652fu	bjnvh64pim
1124g	4h8r4ecifjpft	4ge2k1551o
3abrg	6hm8b9dg2jvdq	7nro513jfm
74qrs	2ljud6o48nl90	6mdc39sfc4
6826h	3oovm007altiq	2e4bvcgmrn
21q0n	i2sd7nobkfnt	4hi120vn72
43fsl	43pmu0icg82mf	438de7svg0
1m35q	6tbjnn8f1qkrs	ao48jck78f
3mgq9	5a6n8ch0q8k3i	4u8aehmfic
4jnrh	6eoag33ha82ts	3c62vrcgku
4edd5	37c2h656f87ei	78sad1oi56
7rndo	2r5ttfkdat8ab	5ep0m9smmf
2nb67	lmkb7qhovsun	sjuif669kg
63duf	hcfsap4h332g	47t6s5nft3
1i9df	5lcn320ck2qk0	1qf296q6bd
4f52j	2j25qfpfsca00	5vr4bc9sjl
431dr	2c64ggdss4qav	4r82be9v55
1ob22	738rf3fkj7vh0	7h2rg80pij
31a62	6r9pvvpf8li8i	6orj0lqfrf
3d6g2	7ocucg2keon9s	5b6s7ttoiv
168i9	3nvfdtugpfd0e	4lefhha6nn
41klm	5aj9jjchsop37	4tdd558tr7
q3no3	3tujrcnlnbhe	1o9ko3m4tq
4bf04	7qtvqalkjaqka	5qc7q1ijse
1op6d	7eh80m7j59i3j	351p7udsg4
3p4mf	5nbv0ii4e0f	3gsg58slqj
1s4il	70i3b1bqese81	2e9k1j46s0
1k7mh	3bdt00gmefbb5	4d49aecsf4
1jdum	vtho3cdbtq18	4857n1l7es
ja1ia	2m17g970rg0q1	5uskf6fev7
2oh54	68m0hc7odn6tj	5rji4krpkj
2al4i	369apti8iq0vf	5e9mijti2f
7vu9c	49ncgqho796k6	2o8g3jvfd9
758dq	37q6ls78av4lc	6nrqfsvqqa
4qjcc	26gh1iu5s3vj2	7gi2d1uu1h
1q7db	57g3vk8da01l2	ckt08m1p8b
55d1e	6d5qsptf8c15l	3vljspc8td
6tj3q	4ir8kpc3t3733	8lfd8pn8gr
40927	cjg83k226sip	311rd1l0lt
5786b	2j12pncdumfhr	35vrbh1qgl
20f9o	3pjj8rva8jvki	3boeij7hu1
6k9mf	2qt5muesqv3vf	4dsq0htlc8
172do	55744aecuf6lv	79f098piij
194uv	1scsblpn0p2p3	6v643189il
7j4t9	5dqcq5529m9dt	3c8bk14tqd
7428s	60fn42i764agr	7luun38aal
3va12	56afigm9pskss	1ad1es22uk
54ein	4meb29cisl4fd	30vpj35df2
329c4	7rhm301vccr5r	1aca9i9jat
71oa9	665s6c24jtdqv	3gf0nd77io
4tkfe	4dr5d677dhs72	2lm25blrm6
5d7hk	6n97do4papa16	4a47bpv9n3
5l7j0	6d9fok6ogfhhq	3nbuiuossh
587io	3thmosipcnv4o	5eo6m94mi9
579v1	19dkc0kikca82	4euq56h80s
4gkvc	6h8n6i6p2c3ql	4fuvvni4rf
7hj6h	4905tfrboap9m	40dt24emtb
