kolom1	kolom2	kolom3
jol7c	5083bg8vbns6v	58jluqc3hd
7e819	6pt78iiedpse6	4c9n9306ba
3uipc	5utpvidv7mhi3	2qonrok5h3
7ram7	3ko55cco5cerg	5h962319pk
5an66	4vnin5gbn53n4	768cdmf09s
4j7a8	5dr0mk0ig2k6h	72n0vr1kbs
2imjt	7n6bpnfap2iem	2pgtcn84e2
6u869	43e9ph0ks8ej8	2tf4utttue
2euv6	2mv8r03cfl9ca	5fh19fiu7b
1ngdj	5amqfupcnnvqa	7ilb7e236f
2ilui	5j2n46o365okp	35scrv88ib
23gf2	7clciqpvcn98t	35neemkdj9
6it0s	28dudc5n88kbb	7rkhqvjimf
24dj8	13soopdetfrqi	2pfk520ncl
41u9b	51ldc4eo4v56m	79iotbitp4
5t48t	6d9dt418rfed7	gkg2g3sjal
75p5n	4dlmrggudqovh	289l88fclj
19apm	653vd1he6bth3	2v8ldjv65c
41kl9	1j8v0ljkc08ue	48280lqnnd
25fvk	737qfbnbmfiqb	34467d8icu
hcqlf	e17nsbfi351	4m6ivka7ig
7482q	5dr50i29u8jef	2afc88p7gn
6n6d0	15d298nh9kti5	6p7if0asjm
p7rid	7jhnrf0beov89	4nkog7aa20
10eb0	i6r4kdn9o49d	2b14jm2a4d
7hf1q	7nong4ij5jpkk	60kt0sh3ge
g7eva	7e93a9bjp3e7u	7iq1agehfc
38on0	6bdc4rg24io87	56efl4asi4
63t2u	2s3a86lrfbm5l	2p5qahpjhp
5aso6	5aoao0ov977g3	7kctld387p
6l8p8	18272716n4ga	5591nvlfh2
rn43b	brmpuj6cnq0j	ks4f68gnra
49gfi	22r2one5i8n6q	40kiukjg9i
188qc	7ietf6lck54p7	45u8dot3b8
26llb	79aisdtvr9ia3	52dtge84em
7ooj7	13tor18vkb3gq	2u8pas8716
5hs52	305kj8pi9a5ri	32jpref8be
1m1km	gkddt61d18rt	1tmgv42vqq
7cljc	6ifvkpm9gsnpg	cqoicu9unb
7489f	uvc3domokk8d	98digl3nu9
3pkec	68q222e29e45i	1s3cqojuij
5doka	5rmfc6desilk3	5jdshke1ih
8fler	6ft3ikqttnnd4	4ntmsbop9u
51rv5	utjp1pkviuq5	ffun5cpf1c
17lq2	2c65rpdhu3bd4	735hodqlhm
3qmd3	5gabgadhg9upc	354as8g9b3
2irj7	7v924tdbvv001	4e8bdg6pri
37vc5	67442ules3607	7glirdoehe
