kolom1	kolom2	kolom3
2so0f	126vf3h4pucp3	24tiq8fkuk
710p3	2ugfsauk87a2c	5bhcpteins
2kr0p	6mvf11fstni55	kbtvligcu4
1p4ha	16sulm4vq7ee4	4847cej88n
5j1gf	7cvcvvms7nrkv	nldntfuf2u
5g3gs	43vbfpm8i6ad	3b93nigf6v
54g7q	6rh5r8sk5lr8o	5mc0a8skde
mo028	3mdk8a173paeb	3e43bbqdg8
66vkb	4e112ne9899uq	3u8s8loenf
34m5o	7dus7f3p6ntpa	5t4srp8esp
3bifm	5adpp8r0538op	487c9nhtic
8q2vg	3e5fciv4d0oh8	5qr57r4psi
4feht	1aafnc5hl1evk	4m1vbdoqpo
1tp0b	35m3eu8824i1b	2263vho778
1ph29	25jg5m7isgsve	4uq1lm3poj
3gf98	7n7pssbss3r7l	3g10tr2m2u
5le6b	53sl7l2hp6tm6	5k5lfhumpg
2uofe	7hrvhoji0n2r6	21nm5nplf0
67553	2s2inoiaj7pq1	2ea7ehuof2
bo22v	r2d420if67uu	696d0r897p
6d6r0	40vp73rkio52s	15716s8m16
ql48k	474ki5i9v2c2t	7fjh9i5018
6jr5u	31hqvh9gh2018	1cr2upe83q
402hj	6pq29fshc2vhf	75dsjstcq7
2kt2s	31gcbtev85la	3tmo5oo9oq
70bie	57ubfud6b591	6qj2t3lvus
7vl8u	5h9omruon8jus	7p2egqgh1v
77k9q	1b23epm4a7fb9	7mj745hqm6
2l0v1	91s92fhjr3ov	39t8482q0p
okuc1	7t2nvpgct7vhk	6756nq98r7
3s6bd	4pa23t9t94i47	53g49innmo
1ljbv	468g0pp3sjjm5	565fhcf89k
519i8	2mhdhtsh8o0o3	56ukq9kf9d
4fdvl	19co64lpr285j	32brb0b2vt
qsa6k	72ha769ribs78	35qjd0vqok
6lqdq	5dcifoa9ka0dk	3ciavsm72a
16v36	1ka9a9lddv8kn	14oujmg9te
13of0	60pthj2vs2p03	5pa1tn8968
1siq9	4fafqr8d9bc1g	44t09ka0n3
6542q	5ntdsadhhafk7	5m2jgdapl4
29qp6	4813p4pl3ul1u	1sjkhf9o1r
lvr6a	2mmik9a59o5d7	5be51pog7c
19c45	41c90d00uom2r	1p4b74prnl
6nnre	44vo95jl761tm	7o0imdue8m
7sp4p	598sckbn5l77t	4i2ri2ds24
7dp19	a0lv01ohqi9k	6lappbresv
7n55e	3ba0og57ivgv	7meat5t5mn
sv64d	3ccbj805o9fmj	2a0khatgq4
5k1a4	77ciiu9p167vk	5splujoagi
6akbh	2c6reg6r8o3h2	7p29na40so
2hudd	66ceiqihjatbe	2v84v9jlcu
591ct	5vu8082tpkmti	4v23mkiftb
3sr9r	56rvtt7r9s000	qq728kpma1
22fq5	6091gq48gvdgh	5bc67ksl8q
1shla	6l4bscfqfeeup	6or6255iva
7cmdf	71002pveer85	73itl7is0j
1kmtr	2lnhiu8mifaaq	6in76s4jjb
4eeu3	44ghrede2r31n	3nuvslrh7d
2dldt	7t80391uhgmbd	3ijnt390v3
5cn0g	3ei53e0hedeic	1scjl45rnv
5j6i7	2ha0pmv6r9q0k	6h1476ppb7
3k09a	1uacmtm7j0e74	2dflgkbad3
51o64	1eaj53ensgf0o	4i0ug3jlna
5eblb	15p469n85ioao	37a1ph61sl
5e7mt	7rni5k6p5nbt7	64lro90kpl
4r1o3	6bcp6a2hhc1ks	5qo27jn10c
49kqu	7f5gketqg44m9	75i7u0t1ov
1jsa1	2ldg0gdv247ql	37vgnonoss
298sd	7vpkpc0blt738	1dd16sduir
6qd2e	46qtsl8kcs2cq	2i1h1hkurt
27t6r	54kng3kcsq4hs	4ef6dc4p1d
3cgf8	78cjva111b54g	55u1f729mo
2iq15	28j0ish6qavca	i3nqtgksn8
5dlj1	470pte3p0gq5n	1kq4dobi5n
