kolom1	kolom2	kolom3
6plpl	4afdvvcff2i2l	59l43uhqlb
5s9ak	311f538avlemg	5mskmrj7tn
6oie9	2dobfrhtp2te9	1rkttsuqtn
18pvu	2obav0sd5qsr0	6756i4g0vo
5vg4b	67qcdn1l00a8g	33emhhvbmr
6tt1f	2cggo81i6i69s	3l2al9nnqq
4hfu0	552049skvq28p	4c8fc6r367
4udch	59qciv82b2h4s	6ijsdfcasf
7gid2	5proc1akn6brq	7a0qct1nce
273f2	4a534n2vofdsg	640fa9qbng
75b2s	2cie1b7vr6jkn	5ojfojejii
70mi0	i63mil2m1i6v	3iqe81sjjc
3r07j	2qrqi47rosugc	5omktqujei
5dq6v	1sih3i998cnq2	6gep4cu4i7
5qqpq	2ijgh1jc61vi1	749jdafvbh
3gs3o	46o999mndpskr	49d457tpll
3dnk6	94ufbb3duvte	4acgao96sa
25dmj	3a2c721jkcts5	b97g2pv3c1
rhr1c	7601b78mldq22	1d789pu4sc
64j7n	q1obma7u8e1d	3md9q4cg1r
49ccs	6orm6dfpbc91t	682k404lau
5m5h5	7qmb3bgev8vvp	tkon8hgv63
41far	5d2j27pm9k0p1	60v1fj9njd
127u4	100ui4gp8rg92	4acg26l93k
13at9	653rhj2s2lisq	42qfthomgr
52bne	7cud58addlkke	76calnmgdo
3q9n1	4g5ttvkv7t48r	5c5b067b3p
16cda	1v6vatcro3kf9	7n9b8scc3q
64958	7khkiui01pur7	25gpntqebd
2ipda	1hp21h1dsstqv	cmi64essjt
3edgl	6abg9q40kfrg8	squsktfiks
4or5v	3rp1vecgu67cc	3mub8i64i6
611ub	iqr5pr1b3dao	32n0j0cgm5
71nfk	5t2vllsemscda	6m8g1cjojq
7psmd	6k3sipa3795oe	7moel1s4vu
43hmb	1pijagmig04pe	5u066glqml
kg9t1	5kf0v9rck8d58	3dk8cgr44r
464q4	3nsbi0ai03ftp	2slk69ghk5
5or2c	68ncug7htpgtt	m89nibt4pk
45vag	27ec3hk8nr2tb	56d92sg9kf
2ck7j	5hhs09u5c7q7v	3lqleifbm0
2rssr	7tnsri2cu5j8i	66eeqs6opg
6gluh	4t0m9870mgvfj	1nushqff7l
5urge	1d01mndj89d45	2etdneuhfb
6qhac	4ajrls47050g	5e48hs8b4a
5mscp	6g8a1ap6es57v	733s61ql8a
6uf9g	7dtfqmgifkjl9	41g3b3gkab
4h90j	720mb8nulqjgi	23pf06hb8l
57cv7	3uv1qshrmslsa	579s6h63rc
nf53o	3doo9vo7p1h5n	6041svcv6l
3b845	k0iknnln6sj3	4vkkuln63v
3aeu7	44dp5qutrtfgl	4lumctoq0p
2auab	4871j3o1tj38o	1iog96sg3t
7kcpm	2capu9bcirkd	24shjvqnsu
4hr8b	6irapvpasqpic	6hv6iiu09m
e08l7	2gtueclfha4jp	2t3gmfv1ii
749m4	5ernfcs215p0f	7ispik0m2b
56uf4	40cad2j53r9l6	2d3eo90l4d
5mkoa	1mnicbpmaumdo	s4nsgmldpf
5acam	7724vkb9o8gd	3m35a0rpj7
6teg1	4cn0fel7ip1po	5qke1k67jv
6g9j3	38ivvvb7cee5c	cjjeu1edfl
7p0d3	5o3joinjdncr7	493rj3por5
2t7h2	6is9a5jpddu8h	tadaql133j
3cbo3	3p6po4chq6nr3	2uhc17b2tp
6qpbp	4jafd9mctm9j7	4it9u2ebuj
7caf8	2md650fe0c7fl	cb9j6ilkia
349bq	241ol82u3sbfd	4j0i5qcpgh
7a3a5	3icko9ali631l	2ggtae2ra0
1e3r3	3inpqlbkbbfev	23u5luh4sg
