kolom1	kolom2	kolom3
snqs0	13eb21sj7uqqq	124rjhg59t
6mt66	7vccs96b97csr	3glj45fb10
7jfen	256djsvrkeg38	7jkg361i7f
649h0	3hcb5veropdi2	227raogeb6
554lt	3gf9t6en7egn1	7uab7c99g5
fvf2k	3o7jh1frfh3vm	41s905dq18
44sbp	7eclurlvo14kr	6mg0jckveu
6m4e9	6u6e5554ifvsr	3bsbj7akel
4mjpu	5ue840893990n	7t0imti2ie
5jj83	4qd6um0ms496h	7baduob2gr
168pg	32ngqaj32kfaq	2c7vcht92c
3tkom	513lfcu0rvhgt	aqkik4fghn
69o33	51u34jcrdtbb0	4gicj91fop
154fc	1h32m1a70ifs1	5ukf4asvf6
t4stk	7ko1eimqrrkqv	175m59cl68
799ib	522fvta4504d4	79i8o9epma
63tib	e1g3s7bilusg	vf9h1rv0gb
1cbot	3t4v1pgdat5k4	42f1tqm1tn
3im86	2kml03v227h8p	6hla8ucmqm
36dmp	76orgi5sg6v51	4l1a099krg
1d9v5	5o12fs7ehhtgs	3lfruvq5dd
64fnj	7melkj7jsbjhj	4mdbfsmkl0
282be	hb9755eeh8pf	5mqpltc4a3
1o0e7	o9s285rqbcsm	3kqoaodp6f
7v8l6	6fghkl6q12l7p	3domi5gt4p
1ho5b	5rm08hmuun2i3	6775astkr7
7jb35	4hir59kjm4vdg	414qggo1kc
481mb	5juuth4v9e5v7	7f6h7oq6op
6qfa0	385rfsjv3a0qe	262k20hupn
53vh7	5cllonpp21ua2	6ae2t9aki6
6rf7l	49atij24q92vu	4v7i577hgi
7j9rm	5bbk4bb4k7jrt	39u7cesg8r
5nn62	lg6do6ctj4js	4v81d4uhln
5bcuc	78omd93cln1v9	4kl6shnmqk
2i1ep	4untf217dcigr	smmkvrjdg2
33epa	4591qkfadkga4	9pr7s2neug
1b0ct	4k45v05b4edu2	736aekakpu
480a8	78umu0shl8k3q	5cqbirp0e3
48p6b	kgg1sh8vfldo	6et3bbur0v
5fr0g	576htkmva1rrl	4e2htp9b9u
2nk9h	2gdt7mnp46dqg	676297t717
2fdqv	79e6bmiu6da5q	6vsjbo6ak5
c7mqu	3g7g93tf17sc9	4r0sa4ells
1u915	4f7bjhdsg60lf	4eckusdklu
j1t3b	21gebdvob0o6n	1nc7gvc605
5hqak	37a98p4rj46jv	51sosnc0ou
2mfhr	5pbvvlp4c762g	47dr94uvh5
4kft9	73tvue2nosuub	2idfp1v25i
1cka7	4pe31qie1cap4	6vrkkm7tbr
7ni3e	4cfk5hh51b3in	15pvk5usqa
2hlkh	4t6qn1p50sgn7	29k2gnql8n
5c85e	41527pn0k76v3	3ovoaks9m0
47vht	20hu8vjvkbovo	hv52tjm0cr
1n9eo	49gl4rjno34qq	7feiit2qrp
7f4sg	179llaep1lup9	562fhs59qa
49d4v	n99odqd2rfqb	7qj3hb1aeh
1112h	6qbar0t4t3rgq	ueuumc6no6
5732g	6cbod021ka77f	31h4adfk7m
28is3	khvp8m8e4re7	2kkgvhck0l
3fb90	2s3vu7lvi2lve	va2e1l5qhv
6lhfp	kful5h5ve1q2	55go5t5ic4
6u0uo	4m0k3himho23n	4an3e87224
6te1g	1sbdnacj3dbot	1vf6dh9jvn
575ck	2bb6r22s7bfg1	q09p4ikk08
2cahi	7ihfu8hl9gb4i	4lmg8r8e24
5uins	45didcnki0qjr	60pmi304b9
67qek	4ve1iedsjktnl	7at0njgsla
6air4	3fqovkt15dm1k	706s9um0r6
7qu8m	5aie2nokfek78	6n4kr8o1rs
414k4	7ltdnqkkgi940	3rcr23vjfu
1pui2	35v053t51oib	370gll6b3c
4j78r	3sba5vloso1d0	6s6is9c9qv
7djjo	15ln09id5j1ti	4a0iuu16od
1m1um	4dhn67k6bl1p4	3u71mj0hm5
5hdjj	4u1qng0fqha42	2c95dlh3f0
e0i5e	3kv3ouhl760gu	573tbcflms
2qb0n	67tpfnknfj0b7	77mru223g0
34vqj	7vndc4tup69d5	43mf8s1dbs
4quqn	4rdmbq9mj99gh	2c0emvljfm
3i5ce	1t9udi6lj6mph	3985kbtdd9
