kolom1	kolom2	kolom3
40je0	7j3ejkmv7r5s2	2qt7c399o5
1bdpn	61qdt7gao6ubm	6vk2gnnqrg
4rno6	hooddr4tld64	1m4o10e6dg
4bk85	79m67slur4pbo	2gl7bda7ik
3r3ev	4jq2g70l8071s	6nloc79gs7
6dels	1f3j48a3jdjk4	710s3d4a8u
6cemt	19dgt0koug77	2posooh39i
20f56	22kck49rru3dl	706r5mdfqq
72t6q	4p2dtkafr9k4b	3ef3p67l2q
51kja	77b265rnjsru	6mgiv111ms
4jhmr	6le3iqd37g7i1	4abb1ffv20
6koi3	59vncnd5goe1p	1g8fbb17t3
6fk4s	5700irs3up0ir	4nkg7gbemk
dqgqt	554rduvdbdqnk	6p70gd3dsi
4cvpd	252cr2aa9cebj	1a8r2227ae
7ifn6	49vkt062apvpg	fu2n6ibjsn
42aue	6ges9dk6ddogk	53nsdb4ckp
7e5mr	516d0tqpm8511	62to9249js
34apu	1ms0con4v03av	1aq9smi1ai
cjnc2	5jeas1ggi7hdc	27s1br5hii
5b1nm	76urg9bddutcf	4uqtt68cad
52p33	6to7bth7k2d4j	4hmi0bu1o7
5hcp6	1iscijjrl5v36	q63cvor36b
5lq4n	21u853j8t006m	1ovoca904u
34h1h	32ac5c05rcu4g	6ijpjbvmsd
3dmqm	10r5mng2h6v2p	1uv6rbpsc4
68kh7	bgcqbur5cuiq	3nc7lvk29c
61hav	4g1ds6ba803ht	5qbj8s3q2o
3p9m1	3jqn494i0a06i	19d9tbs296
22025	bvh78nuq20o3	4hv4j03cv6
6cnk6	5099dm9m1jaof	k9hi988qt0
6vdlk	e0di20l03kn4	6d5hkopvrr
7s115	66mud05o4f2am	3s7udeu4o3
48ced	7osq2nim451oq	1cl3eg350e
6ojki	1gvearp4kgjqk	e7m9etjh8f
5gt27	1pa5e8ep15p9v	1dqq02gak1
2tnvo	46fe4tujil6dp	5kcurf2dfc
22lee	8efhe3l0irtb	4v0li883o4
1sosg	1md384u88b739	6qqmi5e67d
36jgn	k0fu02ptqi20	743hk68ul0
7h2id	2ir8uklq6m5va	7tcf6aj5ci
18von	5vamskrmu0422	2enbf85j70
4rbt9	1u54pcnhn7dfb	6ptoa8etpm
288e4	16i512f05fb21	7gdmqotg0b
d06nv	6rm7mfq6tgppa	47fdev6ls4
h86ng	3bbukcd9rodqa	1p3654usdh
6pnj3	pm0toqke7t3e	37i3vdl5ci
1r1ls	1li60m0v9tp7e	5vqc4possa
3ssqu	6nsl28p00vqi1	2mn8heomk3
5gp6m	5t90u1nb3njda	dfjios1ahl
17h21	ksh7ri8ofmta	684j4ajdkp
4l5d9	14hvq8f4j607u	4esduie37g
7u7s5	b2t8dun598r6	3cq3769dp5
45l78	46dv99g4kgnnk	7kjng151o9
j60hf	6d0eqbuqdg57a	7jgtok3er6
1gbnq	6k9bok7l69n60	2o7fct8vkc
7phc1	4gp97kvqjtc41	63qev580lj
1gr9t	1tcfa7sjphhb7	390esfnvhi
74l97	2ge4mktus6ick	1gj67qqhat
33h93	1sq5ugv012ec6	5mfpugmlml
3ru2s	415vie9djdrho	3mssrvlstf
4iejm	124asjbsi27ta	e4daikaek6
1j8ab	4rqd2ks32hmfi	1i4dd82ur4
6moov	1kkfn4t39s6ge	6mihr12flb
3mpjn	6p3r11v9g871n	45bgfgvk8r
6b8g2	5cemlmk8mek78	2n9fesa1d0
2vim8	5c8kvta200vra	7qcl3skehj
3bgss	710458ggq6b34	2uccgska6q
lbfgi	5p9cb7laq34cu	5sl0q5spuh
acav0	7j4ptsgjtkb82	408v9csj3n
6rjd6	b9rm3qdfirev	4jn015mccu
51qid	6uiir35gp0hke	lbf064tkip
4khcr	6tm1ic85h49tp	6vp2h12snj
4qk1p	7m5r9v6tq2rvh	167qs05hps
3s58j	1e9b7hl8vn0tb	4moaur7ftg
14i3o	596otrs8t7apo	18ojibmf1g
1mr4d	7tiogojlmilc0	460b5il3e4
3lv3m	38udj0mp3eehb	4438v3mtpl
346mj	el22hi8jcs5	4jo7lkvsk8
65t0b	5aqkmogqlfddt	28t3ac12eh
4etqb	3d3cnverou8va	34vikiqqqh
42h70	17mp54hhr0gaj	7pjo6ramqk
m6od9	2ocdkpojtp336	1r0k3akeif
3oq6l	62t9s794croei	4aht7evsff
7guk6	1khbvjo3sv8qc	3bcdhijvi8
7s586	1sll9tqa4n91o	4hh5b777qd
