kolom1	kolom2	kolom3
4gsbk	6o5k2i3u6bois	5p6rf1avu4
68oq7	7o8aa13l670p	5tcoe3cvm4
4eb7c	2t8hsra66sq8v	591eon6k18
8ot4j	4ha81avgkqvou	1r1v05q8vn
135s2	2dplejne4j6s8	6d0m43td1h
vabhp	85k7h6qblo3d	22u7j9sv24
1oke3	8vvc6alsibv8	32iq2mfbid
4cj7k	5l5266nr6gs1u	2fibgemggo
1npgk	54040am8eo1hm	2jdn5uat48
6mrqt	5da57urokkg7p	7r0dg5podf
7dgnm	2bis3g78e2g5u	5lg8g3sb63
7gapn	3ilramv9g5dc1	74ei79ufvf
3u7uj	1nbdt6qfecgrl	79ir1datve
38b46	4j73cnt3po0tg	50j5f8s2hg
17pe5	6qik7iopkkce8	qtmmc335ct
4kgk7	6d71fhg49777p	4b2keodl0i
71e3b	2vj27ge8mjiu7	11eg0ps3a1
39mhp	2bf45vi96fnp5	3mgae53eu6
o49ie	2kadrnhvg16vp	19eis81hbk
5idbr	5p0daob6mva2c	37p2msejoi
31cu2	494ibogeahjl5	4r4jm7ov7f
42v1l	54i5kvfsob5f9	4c3kvp097k
1q2a0	2l1sjolpigb3g	2nikdrj2l6
76ele	26q5eloasmpub	i6bta58ef8
3qlfj	1l4o1o2oh47g9	1a5ev5l8bh
6jig1	3vdjspe44b3gr	4ncckqj5dl
3m3bk	30sen52iqdbr6	38q9g6hojr
6an4l	56fnfdlk2te00	5od658sm8b
19to3	4200nf910tvj2	5an05tfpd1
3gevc	1kfuoi1n4ct78	7mipe53j14
3qlq5	72d7f9tkefhrb	3gg0qjpobi
6931r	3m1c87hlhh9nh	2rdt6sv11s
v4ev7	3gt9p2m7cg88j	6mn48eea7j
2ak80	44djc9vbb2d9m	6u0vkfq8ju
44ivj	1gce5s0ubfs99	5rhmg639r8
303v9	76bnhgin89biq	1inpc4eqfa
4s5eo	uevm02aov019	714cdb2hki
4b9m5	1hki8dn2tt121	39c5akuein
u8avt	5l1e5o16f2122	6lo0c4tkaf
6qs9a	6monikfd8qi0n	1e34nhmac5
4i2al	37ikfr8rh5jvh	6vnutp1ai7
1lkck	3d78s6ai2gbr1	6dgg9bhqqp
4qhvr	3f0clkdbgdn7g	4161lb3l5d
5961s	4j196pl0mcsd6	pk6hn052pj
6asj2	5ciiqv04k9fac	55bp3udu1o
n92pn	5s8l9aq5tsdsv	3to86di5n1
58uo7	sulbop7u0ai4	1k316g84av
5frr9	4cbll58asm8d1	75nakka327
195lq	3tep4r02242g5	7uf4lu7441
70vl5	1i4gtruh8u75h	7g4i6vg0ir
6blos	3e1nilrg1gjvo	18iqpe54bd
759k5	7hh5pf11dh91u	4jbjjffsp0
2rssu	7v2edi97uo55i	moi06914bj
5ab2q	555riuja5as3o	41ce2gmdlc
12uci	6ae7v5657br24	6pu6qm5r4j
e3j2v	1kfsoqd6noi5f	2n8m6dtbtn
3h5gr	14n73rl1sj9qb	5eihhtap1p
3ggcd	26cqrg7u3g2q2	56e6kr94nq
5u0it	b510luaq737m	2pkdn3oh28
3mhe8	2ueoqdn8js9c6	4kj97tegf8
d17ab	7uvjrkpumjqtn	2ntons134m
7c8fj	2bmf8o04fsho5	6f440rqfe4
