kolom1	kolom2	kolom3
77s34	4u2jtr6eqffpv	1uuufphhc4
1evcv	78ur5u3vsjh04	q18u3mi5p4
3k1jr	6m02kll1k6jk3	6aqvg7nru1
7299g	1gop1isk34gt1	5d9ss8t68i
2t40o	737c4m4r7fjku	5oav77ljd9
6tv2s	ap7c5ri75ajv	9acggsqf8b
2acsi	6pnknu8jhu2re	296lmio0s9
6kev2	2fo07a9oesb02	5mnu8uuett
66otm	18dejhq6b90qk	5jpqfsekqn
2pqtd	2nqdl5lqgnibf	6fuhtglct8
10bim	3hkpnfcs626oo	6epj00efb3
23b81	3pr7i6qe9svbj	tj9n6035ps
512ak	pm9n4e5ummgq	396g18f0kr
2hv1i	4tqqccmbfq9oj	5k0ujjqecf
6iqv9	31evjmfrlt91j	13sfhb38no
6tlqp	50f7kggcim9tf	16289q997u
22cro	69ohnq9842mn9	2noipcjcjr
7510m	qik37veb3eg1	7suck9rmjn
76j9p	47t3m4v9k3a79	5ibdjvvhhu
49fnc	15uc20dlf8dn4	4bo56gj4sl
5icc2	33atj041e1g8s	72h28btke5
49853	733tgf7vfkp74	5m4ujs2aun
4tj0f	658flkfca0qaq	4a46qee2rk
6qcla	15dibb12h6i7a	4lv22rkur3
1db7e	76oqb5b6uhah1	341nkr1mdr
3jlg3	78kt9tsu6oj4s	77cd4qr52q
1ooge	7ahgjnh00dcoo	5sqc16firh
4ra2c	776acgcjn1ee5	20ifb5d51e
11h22	5q358m104q4js	boohimnuoa
5775i	4k7agj9egjhab	6tdt912a5v
3t5jn	647ia8livh05a	4up0699ujl
7aio1	46p9kjq6lbvur	2bpvarp0m3
2vkru	4on7hd09iovps	519v5169uv
28m1i	5d9or80ogga8v	7hs6dd2uhe
2drg9	3fqgn4m0485nl	3e97p8dcmr
5ares	5ohq65c4emef6	38r1v7j724
4pkre	2a8resktls8q4	2ch6ugu0vp
4fdm0	61msh73i144jt	70hgtlup4s
7k2mj	4hbqtkri8f86m	5giblj1svv
7pa63	13kle197645rg	4jgrp4jkam
qujvc	3120qp7nugf0s	716h8vc38e
7lelf	50r2v0vh708mg	7qrktsm4n4
l5edt	5gr2lj998dfkm	5t6pifqbql
7gego	15ob967e8tneo	27ssadqvnb
1foi7	2nnbrmqq6a1ej	9j0dbva2jq
2027u	1tt7qenmp2isd	75knkst4ak
70oqu	3q4r2skbq3e91	761gooml4j
2ecpq	23filqjo159v3	73qaabdeht
4knug	1jksuvlm2lec0	16drdtd18a
45a2l	1u9mdjc06t8lc	5htmo4dg59
2jjif	18qspg8tlvqgr	24ipvri9g7
56k5u	7ios5hd1kajnc	794ujssebf
3mpsd	4r72g6tns81no	3oltbmrs89
4q29v	4b4jkhuntq72j	56jppoakon
5h4gd	32dtaqmv553fa	798mf98unh
22q9v	6hal359bqi443	5b8vd4huu9
6faad	7153evbb1nihr	9n17offfuc
5j507	7vnlbdpblhe9k	6maersjdbr
47jor	10umcdqk19htq	6qbbcuq406
21ubi	3koff2gb95dmd	3lecb3cso9
6lga6	7fs3uhgt13n53	5f0cjpuror
4nc11	tmq5dm82j44k	2s9q7ilpqd
4p2ui	36dl9aba5ispf	1tk2pa1qj2
qbc5m	76940h6ppcah0	6rstjjo5hj
67ppc	269e6ugpfjq84	5kbes4dl29
58h0i	5jb4sus5j94ba	2ie73kko7l
1sc3g	266gtp26mkptf	mhckavqk93
3nb3t	3s5o96q325l42	16bcicaoc2
4aost	3intet8g5htkb	4cehl7p0fv
6feu6	3e52blgsapcif	64r3ptufii
24drf	kv895t3li6qn	3adklubj54
2stdi	2chbmc91984e9	5nut0ovflj
6ms6m	4cgios9k5e2be	54ma3iiidn
2t285	10889gpb53tah	1hqnsq3b4i
6g8h8	73dtbaobd2vf4	5p2c41a844
4an4h	7nkj8b36j31qv	36prd3tdt3
6ga7i	3apbhoij029t5	7lccjc596g
6hedj	44soc4pmn1l63	uomsl1vivb
5sn5u	ds3t9etelk8f	sdptmbbtga
6q8d7	hvoq4nf7675k	71ah6unoom
4ivdl	4ebeo2pqdcn86	38dfu8pgaf
4ch19	5o56dviluc0p3	49f0ikillt
757it	5v30utplqjb0q	3tcm4f9rpu
2d8gf	bidchqb6fc95	13gied9bc1
2crd9	f7nfprv8j5ha	7npu1nmins
2813r	24qv1ujmru13e	113945ugj5
8i7pu	23jntfqpkbi14	6molf743df
7egub	6jfmhuqds28a8	5k2p6gm20n
24c17	irfglqhf5php	3j8eadmjov
kthan	7rreb8ksirpt9	559echalo7
418li	6jjhe6ba3t4s3	7t9hi6gitn
7ad8g	4uegfs1p3nc0u	2hc680pr1h
25era	tmkpv7dldasg	58f068k7q3
7m7ca	27h1eepkfqtog	4p08c8lflh
6d6fk	46b482cqtnhlp	4jqshhk079
qtuot	4hjv1b4paqvct	24pksdgbf2
69gne	29517vaq765q1	3r68vi3p3g
2rnq7	n2g85c4j1f10	29vllieddo
38s08	7o6bo56r8ls8h	4ino9qce8f
26ule	1q5nafkifk4kp	4inp4d8hke
6dga6	262upfca9814f	74nau42ta8
2tm11	10q498ab03ut7	437b0va42b
1icm6	5p7qapk9n69ia	c4hg192c3v
5gckt	42vket9rp3m9	7fculvm6n2
3ctvo	3p97qmbai9nsc	58u655akle
3anq8	1cjceukqtukha	6bdsdio39p
11d75	301ekubvb2bdn	3mhcjcnm7f
289u7	707k4tcvu71i6	3kdr9fs5ek
