kolom1	kolom2	kolom3
6o54s	28l5u8tb1pgoj	lgt3thvvgd
70rbk	45meone6ieocm	hqf7ocbidt
2d28a	3gkvek4iauehc	5pbeecv1ac
6asu0	277vmguhffqr6	4oipv9812r
h2p4g	55shajdrgu3sr	5q0elcep5q
mi19i	5ug9trc2fp8hd	2uddscce2o
3f9o2	3knhc968gonca	1pthuqlo3s
5tcot	70g9lftpktbgd	3jpm9bb8tc
5oabm	57kf4b52r5co6	6k7fq8u3n0
4b5lp	5r9etdmjqtavd	7r8u0cucjt
5f46h	532fsuv3i88dt	6sfhcetk00
7e3ur	2ruqvvnsmfm1k	74oprij34u
46163	46nbcg46pneif	3961fcls59
6i5ia	21fets5jnftcs	11h90u3ae8
6ge6v	4bgbrjr19bk61	50o5lk4etf
gh56p	35d6ruo9pqghc	63rq90rt1p
67qhr	24ghq4srvpg7d	4s3sm07gjo
4h3sc	7ugtsom2iv33u	403id863g8
7oa1h	jdd6jmkhfs8t	67tkpgbqcl
5gdkk	7b9f0u70mc43j	5f8tqil96g
3dpnc	692g6dtst80pn	j6o8b0uelc
15u0s	7tnh67v4d1ih1	7aqjnnk0ju
3cibu	218hhlbd3ag3r	25oau93o01
1pdq6	2cdkrp5083up4	4avicp8iqt
4it9d	3njrq4r3j752d	7j7gpek5hi
3ekjp	784nv5h96nf6t	5gajm07tot
6uh03	3nt792grme7vk	29qplvoe9m
205bb	6l681sp5pmpfc	1fus7f41uh
7usnf	4otb6oaisrrsf	61n20dm7mp
25en9	2ntt81cnl1tmj	26teerodet
2kfej	2fkdkkfrhthss	5brjseumto
6e798	2dqb6cb8fnpa8	6tmid24uof
7m04s	5j3u03fgrtp6n	1cu02l4ts3
6ud7d	7td3htu7a29ln	43va4gkisi
c1mlf	1epmgg746rg3n	1s4eeecmnu
63j6n	6aklgc2b8i1ir	4ccmh3j0r7
7t1oo	4hrsh5m71gcbo	4gkvd2488l
2cq6u	4ov1rdh1690fo	2n9lrcjc9c
5djis	3q16s0nrgjj24	4pbsc6s3b1
2gcel	6q9bb8j20qo8p	1kp3uoaiqr
7v9rt	6gsn6fk8uqaf0	m9o4l2g564
5d764	2eeq4eet72tmd	2a9tivpugb
34gec	7ev27q5o4q5he	2tbevvgms6
42oa0	170ob3plm2av5	786pgna4mh
45mno	5bi0i9shn2lfe	3ih1rudtf5
5hjti	3ill2i31970l7	6q6nq0rf4c
6a2au	no8b6dar8q5h	27i1cig9gl
15ebs	6jqm3udrnl0f9	be8gga0q8o
67ff2	4sgmdj0no0t99	28984vehg4
455ju	1ms31bajtajue	kv2q3ntt4j
252oc	480cf39vcfcj7	2ou38bs9kh
4vqnf	6fs96b5m3qsud	4u98res8n9
7na26	6i3bg6okutlmv	3gtf894cjg
3llb4	4mak4dt3eq7cr	mpnt7ale80
64up0	3ak85pgvhvn93	178o4bgqil
2blkc	65omddo5qm3rl	3tm7qn0t1o
3aifo	4cufeta6rtr8m	6q94sqjutv
2i8ir	5d3kgm1e96783	586ic68smq
74s4f	1q7mojct8jlg7	3cattushvb
6e7vq	6dcb8al22dla	8m3v0v7uk3
3733c	2kcvf1a0ouut1	1rve784ah6
4jfen	vdhbkmlpn0n6	4gd5t6enqk
3pr86	acu5me1p52ie	b6gi3e9h2p
38gvc	4s5jmptu07nvh	593ufgl8in
65i54	5diq62i6jpmsa	1vf0bs0ukf
1fp4a	5e399jnn1q7jp	34cbdm8s5d
5p7m8	24gpf9ble2qlh	t5grehukls
1amtq	3r2aq4bro78al	40n1j6k3f9
2dgd5	4e6a88c6g0j64	5gbctmaf68
71lbl	4h7eld05sdf4h	47nk7t0kf4
71i4v	4smu0ulued1e0	3gens44jn6
111ha	16ap1v8bib4o5	7q5caq3r19
4m9pm	6lvos6b5n67p4	7m0a9518cb
5dpl7	17p2391qhnfm7	7hrccn35dg
7fcqn	1muuk0pcpnjt3	7pbk88gl24
62e45	1vsbrrhm8nkbo	32tctmvqph
3pqlb	6kbi3pd2toeo2	2dgqlhqv41
2olc6	3frq48quptd9i	k1eh1eskkn
