kolom1	kolom2	kolom3
375f3	6b9nnus72tda9	h6460rfbkh
6sd1v	2tcj1ge8t2fh1	4q9lq9itg7
5omre	19g4kbnifmq47	4b2d867pv7
1i37p	lifaeq4tfuf4	1jatr3h23r
64stk	5vui7f29o6g5v	2u4t8fek86
3mvu7	24i5sps497hps	2hv2quhprv
4bmh9	j2lprko3tb7r	51enehecb4
3psr3	6cvh0o0qpgbnv	2surdthnf8
9s1cq	630t43uantpmk	27h74navcj
oveu7	tki4vos73a0t	13jc7ir1lj
28o1l	4g8rfbola5cad	35ii9c3olp
7h8nb	3hv8vobnvuant	4dqag8d8tn
3mmne	70fnq9u9jaou2	3blphd6io4
4ibds	2civrrgqhj36e	4dkeqiap6a
3g2rt	7jb7q8m4q6t8p	3l17t771ri
39c8f	7vs07p41g45d	6tkjvvuijt
40vhf	2tddm1ih4ubsv	7st0kg1v6e
3ha4n	3hvlpv5jfqog4	7ncp1127j8
5hse9	2n2qun550fko	7emfjgldjv
5r7b2	2vr9iibgvig2b	onshftqiho
20h1k	7ra291anqg1di	8f59t7keub
60irn	71bh17pb00vfo	12epe331s5
2b1un	4nmgd9uhvjshg	1enqd061cn
40hho	6lbh8uvt27n7t	5kd45l9eh3
4d4bo	4itjg0fkhcp24	5hnr46trn6
1uok0	2sr15q95p28je	1j12hfo44k
4puvc	2oukf4204clml	1vomd43pvn
5pi66	5seglnpdbs15c	2812hthd5f
5314j	gr5q62lm5qkr	5g8u62hvrs
6gcht	61ujvdhv4ngm7	5omo4vl1e1
3c8ck	11r3ob1stnr7i	2c0sajna20
28kb9	2mc5s9dei5dte	7kbh21cvbq
7nk3i	7ifh513b4fkbs	1b0op94u6t
3ml63	5k3ebajv49qb	7p6m5tqilv
3depv	3d46mbat8cj8	3q3t4dhh76
1cfua	348pr64c520gs	3gn5kb0r3h
74lj9	3je7mvsrlegpq	6ln4g328gi
o9utl	163id4g92fgtl	748lk4ccj0
3ab5k	4qasg6ss3f2u3	3livmq6epm
5373e	5acfnhd4eq77a	56fs25li22
4lnqb	53j3i4682fk38	4s0fjuae2j
