kolom1	kolom2	kolom3
h2odk	4jcfa6sfguam2	6o2ukdv2od
3nja7	4ok6je6q0satt	qpr5576hf3
16gjd	3j2cqlr7fts5g	3lelb41i5f
5kv15	nsf3e5j5u7p1	74jrn76196
7fj2o	4ndkf3og8hhb3	76fg13i31n
5ilgk	70pt318tikel8	l4f0uqbd0c
22ci6	23q9m88did581	3vvsmrntsd
1n3fc	59l1kgjl8b9rs	1tbqmfn1k6
2iklk	s0uhhh1i8pp	55c5nga3oo
1c9uj	2shdaq9b0eknd	1nj9b4jrem
26ns6	44aor4uakf6b1	6tnpps31p0
e8hhd	ofm8j8gpr8nu	6vquvca13e
5mbcq	2qc74ml55v1hd	65ce6m04qp
5hc7o	6drhm9vohls4n	aldou9v8cj
531dd	6qs0vnluo5t49	6kqnp0v0ot
t49ql	mu5ban0ld5q9	1vjfkc28f3
6ookn	62nqkm1sdm7n	2mhlp8sfa7
7tun1	3ifkfdpimje23	32je9328va
4f9l4	299pqca9hmnmm	3u5d84lfcr
1a3af	4222vjldi5crc	411jmkunri
4gdmi	1vkhpttlcckgv	7u7hulcu0v
4gvfa	1thko11op77at	48sso03amd
38c86	1vcan5if2qbb5	6a2jpbqhh1
3eof4	2b8se22q4d8nd	67dtafnndq
5jg75	4bivs0ql6h40a	1tivck2lei
3qcna	2qg5cs0b3n202	651emnsshr
2rci8	5mnbattep6pde	7vm0n907ld
6jm4l	69nduqb97utdh	cvs5rmq06t
18e8t	4jqb6jf3irvet	60el1l76ml
5g8ul	4gaievf7ftmtc	67o08qnga7
5l4kg	77koc9cp46t45	2cjgepn7hm
ipnni	7g0ed7rghtc7a	10c7bjk7rh
6hjfo	186v7p6lkno4m	65v89roqmn
7tg1o	70vd1vbmhrm34	2id9sn8ffu
49beg	5rt38or1qfhj0	6uft8ke34u
2odve	6fonut8d7c52s	3da97v0juk
17opp	32i6d4q0f3dv5	7cppao6rba
6ccjt	79fmfd0cfia1h	46d3mbrapi
7j536	42n9n8rgv5vgd	7q9h7n305e
4ejpr	4ufe9m69d73dl	6g3jk7vjlo
v75ac	6dh72lmir3nhk	2ch7os8e77
1i5fq	1rmmuettrehet	6ejj9mlabt
1f5n9	636abnn5n9uf5	1cd3laspgn
7tlfc	5gcpmiqnoo87r	1gbos2ntnt
39f5b	77no6bqdubidh	3u8d851u9v
1hmcn	6svifn4kal2sj	5atpar13h3
5gjck	2nana4lp3np6d	5jiic8ktde
7te7s	55k4ddlacibfo	5b67rtajsq
3273k	3pf2eg26eumpe	33d61aiucu
7juu8	7vmnp25ts9alv	2gbdjs5eop
7hrj9	6j6gne0fidjm	ftdqab4u7e
4193i	4rg5evtc8iojr	3fjsl2a3ij
761ti	o2rnkb1sapch	52oq25v61m
g39qf	4f6nvob7p9o14	783seg7npo
680hh	5f469046tc5ot	19enearkbm
5ga09	33ninv2fsj2e	46o7ek2tmb
165sj	5j6mr61iadebk	3c546cfgf0
621tt	3vgg7a8l1423t	4m7atra7ip
3tj0i	7ojc5q8qajvvl	5c1v2rhmbd
4r7s3	2hl4k7odqcrii	6r8rmedmm0
4d40d	5ckeltrjq0o6v	4qiaai0uc4
73ai6	6javgv5p8ed9c	2skofdp4cg
1q51j	3irtbn3kqk30m	7e066dgo9p
44cbv	p3p79i6nmfcr	3115ljvunp
3do48	2k126t1bqlf0p	31292gv45o
30c5f	75qc1iqm3nuaq	7gs29m8nko
5hrmj	548085lshi1v1	1n83i7vgtd
40foj	5cke6f7j295dg	6hpns409oi
43qju	6ns5f57thekbl	2tr2efk8ae
1dhuh	37h23m4c1qaj6	rdm57b45m8
u0snt	2j1fdt8skvksi	1d7n3bu72o
