kolom1	kolom2	kolom3
63c9v	672vilbdc6mlf	56i2ec16rb
4fa8c	1ojdfshqcs70h	32nq3crgl8
62j1t	4av4os09r5mtb	5445pfse7b
15o2u	6v35jvu2morpt	e63p9msbcq
5sigh	55usv6bjc147s	9dpqh2btop
3hae5	19k3hpcttv8lo	7hq8ch6h0m
juiri	56okqol6h55gc	7ol9j8tbmn
73ikq	t6nph4bf4qdv	79tjjhdgop
41t3i	1lv96nngdodfg	1idgnn9gmq
7ge8u	1htphrmt7jlro	3g7fcdssau
13vus	4vuaqd4bm5chu	25sse1tbe4
9u10d	39e8h7niq0qf9	65ltkjmqgs
2f3id	6j5otk7vhpcvh	3fk7v9if8t
5t2tk	3qjjbd2dla9ub	3fpco0kttr
5bcci	34r6unfn9tk20	71fun1etrd
52i8d	4c7ajjiv04mnf	634cfag04i
2ojqc	602uonauv0agh	5a24mcj5q5
1jd03	42ie7bcvdjdl0	1nmv0c8b0k
7kdkd	8jhi9n1m7b28	3olv2emm8u
64nt5	2cansrahul725	2n60dsdlkq
sjdfl	lnht1oenj2ee	6au18f1kk8
fmkog	6rld24f5evp6b	7k5dv0g93g
9039r	4fgciluva7h94	49ppk629fi
12oai	8aqe4kj8noco	4tr28fgbcc
50o7k	k309ncan8dnj	27mehmaql1
2mkcp	4tqmn8cu2s43e	1n0tdshm6n
78lkb	1lio6jifr3jtd	pq7hqhpe26
56tu2	3qju973tc9o1n	64lo60mur5
4cqk2	3gvq0vgf4uk1m	1qlj6d2buk
6dqje	5gj63193tv6tf	7q20p9nfve
6qihm	8o8ddl1n8hcn	42a1n05bcg
28b0k	5k7uch9c6oc8u	40t1r2sh65
58uli	2i9phb43f4r28	3jpb2ifmp5
1booq	2utcl2qdjaq7d	numionam9e
7tobr	6587o58ce6h6t	2dn71v67oj
1phsk	54h6mgtquossl	6af4ent86i
5e2ns	3omv1a15op33o	69s3217edc
6ujdj	6gdpqvkk336p0	15umi03frp
29l67	jgpun1tfh07s	4b6u8b8upd
7u6rj	1l20vs7mlqaii	4rn5i3jeoh
51jej	1tfd3khd8amh0	4qq99uin8v
40u8v	5nnn3qe3lvcuk	3qud1rdtb9
2f2be	eso920g4eb4q	468uckvjtj
2ilo0	7ok6opbdr5cpo	3m48n7h5cg
42he8	3mtid5si1g7n6	mchokfki42
34cun	4sbo343sosq83	4c3sae0ihb
1dk6g	3iskv5a10q1se	2lfvfbdkdp
7mj3n	6imcmq23mb0fi	65ofhfpt6p
6kjgo	35ffeit5fbalc	5019k79rha
4bta8	1iei26ql17dct	7a3le8ce8a
25699	s34s7g2rkps	4tln307suc
26k54	qp3iiadl5a87	9hgah64tod
7dmk9	478bao5l2gcuf	40f4biemo4
5pe1u	7k8qgr1g0lcjv	6kufi7li4q
5e2r4	n6b9pdc0dlfk	3jtmv83mj1
570ue	4vmdvpbmiclea	100m57ecv8
7fn35	384mf4i23mf4t	791mn2t6f6
gjbjv	79i8qnjvh84s1	3c69sqfb9r
363pj	4usesise1j7oh	79fpqe64ki
1clil	r4o4s7avmvff	6qlcfnc7jj
e8drb	2lvoujhmj6avn	1e1tjrg9e4
7aa0t	34h5q7c5r7h04	5ffjgnnsso
6jm6u	5j6pgcalne8d7	7agg50r65b
4fl5f	12603nk570599	k9mm676boh
3150r	47p7emdlv5rfl	4c3sbi7did
62uos	3cpgjkcr10orq	7rtafi9ign
7ud1f	7v729pv2bpkdj	18fd7ihe0q
2ad0v	20pmhuk2k1klq	2k40k2f2dl
6thd8	7bt0dsftb9veg	3t9funqnb1
3piag	3jn4vpec05k91	6fkuucutof
3rhca	7rnubg57062pk	51eomihkfq
6smtl	1r24jdl62rrmb	7itjf6o8o9
6slje	1vfdfj6vfpb4c	4qaeiuobjs
5u36c	jct134qprgu1	2s7ngm0f7v
fj829	2973j4f0gpsj5	5tjrcskuft
6242q	b6ck8p8j3d5	4bksapotc8
7p82v	5tii77htdts2p	3rj2uku046
2rov1	3klj91qrrad6k	7slegcibm5
3qnvn	55rijilka3ppb	2dt40tfs6g
2vj2a	d3b6cq2m5d29	fagn4ja0f1
7nq5q	6k114bib4i4s	2o1d0dmnda
5icle	46eoa8esvcha9	36oitvvo3q
6a7lm	64tqdi6jqo9jp	79reqjkndf
7rulk	7fhaggpvnnfov	29t86egsvn
ejsum	4smghoufb0njf	4vp0lrlnci
6kqp2	65bt7u8oe449t	2sv9lstsdp
70ou0	7dg2otr3bfqdk	6snc47gchu
1ppnq	5cm71rp7cn0pn	7cqc6gvmqe
2tpj6	5je47hto4cvtc	4vc18gecf6
7qeap	7k2tgottpte9d	5ha7d7jlpo
687ru	1667uf61o5ta1	1ijklep3rg
3841l	4uttqb6mv2mve	3c6hc629hs
158lv	4f22lhb6af8hn	2msg8ds5n3
6jhtm	6u6gf2r9n9pu2	5i8enajh7o
3a87o	5ls2q2uohi2kk	3v6ra1tej1
5e5in	2i9arqb5m5f81	51n7qrpk11
302bb	5lasbu5rslrip	25609bc7ga
4rvqp	u67303di2eel	637f5jlrrh
2mv0f	7ina3ubpqfb33	3m2tib2s5o
itiii	7jeaef1ikjfsf	f5qm2ed0k4
190rs	ljq622rbgc0m	2ou80armsb
4b4i9	76tqijt571vnl	21vgd02o9i
571f9	4km76rbuihp9r	34a0opu9lk
4iqbv	7lccn2ls27soo	2ca7dlfqkv
6k1t2	224bgp0etm3ie	1jo15vjqh8
e4c3p	7onq6jcm0km08	7but0ackuh
qqeiv	3h201ocneqanr	4facgku6vl
4nuqg	28hjmff9cfi8h	3ed95tc7qu
3i7ue	22bt9k1tngdjm	1cv03cpgq5
7k5na	3a5b21gnln8o2	2ukqm8sf6c
7mtl0	2ehp8a98k4io	7tfud09ie4
32ijr	5ep8os2brfq2a	74gotado9l
2ij0k	7m4rhjs8c6310	56flhf3hlg
6fevn	649omobne0av4	2d9nedbnf0
65aao	56tbp2qmknkip	50d6civ0j6
51rkk	1v2j6jgd74e88	7jnk058biq
57ac2	2tqkk2vakknpl	1debnuajes
22g3r	16ti7ppgh6n9t	7ft78nu9tv
20133	5a8r5jel8f5uq	580poj1t9c
2u69k	7gajvjrf5kt0v	612egvgrdp
36stl	4brarosfoiht0	62i9s77jpo
1itrh	1j5t416geanqs	3cruiqne72
4olcj	3gi92kvqp6lnl	1hpnekeg4t
2ok91	4ct5lqlnmqrvi	qtaf0vgfqh
4aaam	uu9qic9oc0ia	713nte10si
2njuv	b39vnmo2g461	3ufgvmqi14
77bvg	3883lhu9sr9og	4d002vgfa3
2cl7q	5i7kmsecfo2p1	4r9ol4kaei
22r6j	25t9vvdftopoe	dfo7a945de
5rs1n	4c095hnqihre1	d6m4dgrjgk
2ol9e	248c464ls1in1	6h8ji64ba9
31bra	5sod8g5sae3nr	4osldgvuac
30piu	var0ei93tikn	1ic8bi181l
fq6ht	62nrbge9kf4r2	5lorevahg7
2n1l2	3opo0hdi351g9	72ghoso7c0
3dick	29kvl3bv246jb	5vgbpf8aog
7acbg	oml9unidun8k	7i709mqabr
1pfn0	65bktpmg0l8kg	7hblli9s9a
4m9mr	7q7fae23369on	3o0hkhpftu
61i82	5v0jq14n5kpa	508ng606fd
4u0ei	6bnumvglo5v3f	3jlatn58ve
42e6v	4rff2hpv0rsq2	4ec7ipppd8
12tcs	2marl19kb5spc	rkj5m4bok4
729o2	36n3tn35pe4fo	5t50c62jac
201vr	7fnaumkfd8gk7	rield1503d
4gm8i	5ql8uugg61rte	64u5c7ouau
60dio	77r24clq5f5kd	3o78burqh4
1kfba	1lk4n4lovnps	52jg3kg9g7
afv4d	2lu733u5rej3t	1lg7poocou
5s580	fopdl1m9fdpd	37sqmem6nd
6q4f0	20nk6von9q220	n3cvt3m0rr
256uh	1llurm6p7239v	3s8nlggn4s
136lb	3tk2mcagq6nno	5taqi2d3p0
690qd	k4onp6cnka6d	6kc5591gda
3dga2	k95d7se4t1vk	48b41r5egm
bh76u	57gldqa45805g	3m3qhup28b
mijla	12b74ecn0euvh	3eepig7e23
2bfiq	30h9ofhsumq5p	5bg6ore8l0
76n4c	1fav3qc1ntjs4	3l04jd5imm
8poes	6vchi6usltmnl	5tg7cglbcn
63d20	31vnjmm87g5ja	7lr5m9a2sh
3hki5	4d94h6ahf3kno	20364dmjil
7adin	3pub6ahhooajq	31k2n0n4pk
lvp8q	ouqls2j1rbr7	3t7epl3tkd
39q7t	1bjtma54tijcm	2q3g55f0mg
5o5ig	66he5rmvgh5cr	6m17pnctsv
7ij2q	m7jc9pcjqinn	t4na6cerso
lsidh	5m6ucnkarrr8j	rm5n0gtcca
49cvc	6mjfeij0025ji	agp8sj8j5b
64ftr	7idu72p1tt7aa	13s7p3ttu6
3acmo	52br18sic95ve	7nkde1oao4
44l2h	6p1nej7rirkn6	7jqjmo0q9a
ukakb	4kp8061jur9pp	1lqrin5h0k
22pov	3fsa8c2ls9dl1	4e2ss7pstv
16rou	5nehsibkr0pd1	4e8ilkvadv
356ag	6b6ph19t3ndpg	2hiil72mm5
7e32q	5p8hhcoh9dp77	7tscf1nd0n
72gad	6blsq2ssnhln6	7g4o0n2bld
7fuie	417a38eaustbd	1cv82nv5b1
497v3	4uje9e3f48fm2	7if59777rb
5ht51	645qttv1ritmo	oicbkjr6lq
5sfuu	47s474jlhk99d	1nud8vg1fk
209pc	20um7qe3nkjl5	5esmfp2se0
7ppnc	5bgor5b6k32av	278n1oe1ck
6ci44	6mukf9eidlatm	1o8aq77v1u
6gl9v	7lal4p3epd7pv	2jtikbqajm
2mvha	6cj1hf07u97g5	4j0e05gelh
2lmd5	70u58hqo4ck0l	1h691gt2k2
58d2r	70gqm2kahj08l	36mlbgiv6q
5osp9	4hgb5tvvk87kl	4a11fq1dd9
6gqbe	1h8ta1ng81t7n	72fief1eak
4nhdm	21lnihlh62shv	6s16dcmsj8
5iub2	6ukngg78ls1vq	338h11klul
ainq1	4e3d1f42jrne0	7lv1er5r76
3vrgm	5pp774e9pmm0i	2tvgcpuvbo
4c66m	1rssmbgj18a3o	2k6umudin1
67oe8	7cqkv3gmdi1lf	920htcpdkq
10ft0	6a5fi8j7n0fe1	1lmehjts6v
6i67f	trakstj9jpu3	4p0kar9hfa
6hipt	7js64i9v316l1	2stlscirn0
7e56f	3kpbk5gnfeujm	v7f49joj0m
36mth	3k58i0g2iqfgs	1iksetd8o5
kp23g	499mnldtl4gua	4br8jiud53
227gv	42mda39l77ik5	6b3cpkaf6m
6ld96	6hgi7je8thrij	6bbamg9ctj
53rvg	6ihutsqesps8l	1msip6jdfo
5ph8q	6ho4td0q97flq	2shpb7vr0f
1uamm	2gga0db40gng4	4r4ssl7ia7
4g4qr	2s0336559bila	5bietsmphd
79qsj	48gq0il5ie61j	p37aslm40s
4ski7	2ff00oo8fn7k5	4shbfpp9fr
2sqog	4j078s16vvb6d	798qm5a337
af4ct	527unl457it7m	3uiejhk1j5
3ju3a	6uq57b0h0t6cf	4rugftos3m
3g8r5	42urirm8atfm9	5ck2pg9lcb
21pe7	7nesghb95gve9	66j5be5tqm
745m6	pd006keq35mn	2uf042all1
2sjno	ng6s77rkosse	2njpcadhqm
24bl7	g7jjomii2qab	4udqpaiks5
32ob4	3qu22bnvq27s3	6spuadjvrl
28d1b	28fuu8ete2h88	1i0i2olkjp
6o3rf	1s0i57bocrb4m	24tsjsk5t9
6v00e	13cfh5fmdbdev	3df7rcvqvr
24c42	b913b8lp5aa1	5881frhmpi
4bhin	4hf2njl0ulovv	4225gjbog9
6p4sh	534t6ah09d6d9	4d5gukr558
3k7a8	2rlofarsse7i6	1331blqggb
4ipsd	4dml5m9hc7ifl	692emenblb
6m3i8	4j9ppe11hbjga	2e3smhald2
6mmvd	1e57lhj8vh69g	ld7g6q757q
6fm80	557152ce8ck1f	6u50e6512p
6qkjd	6p9fhaunnsu6j	7cdcjt79l9
7fs90	5om7geddtqkgu	3gumna4ubf
6jcss	5t2ob802meuh0	3crqrpj7d0
51l7b	1i3ikgecee1u3	276r14h59f
4uo0e	7puame0mjn0tq	2495sokg75
7uu0j	6nt3545kpm36h	p75rakmvtv
m1hgj	3rg2m4frnlf15	2llv6urqjl
72qa3	5n0gjl1d7hfd4	5q6bekrcij
37kt7	25bbkaoesogpu	6035berv5s
7n01j	4nim82fd1v27v	11i76vd76a
1oq8f	36jk667ci5q53	7qq1dbclvp
1f3gi	2dh5q5lkmp9gm	2fk5ce9jrr
7bni2	bidniihquk2n	4mbqg905oq
7nocn	6g4mal4vm5bt7	1ud56pe71g
eh5jh	3r1a3m4vlihtr	4r5hj15rog
6acei	407girld9dr3d	30v403jr98
nqksq	6c37cdiv95ps9	2sjdvs9g26
2nteq	5h1n5k6fso9r2	61j3pn9530
6m09j	689ddg3mkhuh6	7c0bseb589
45v6j	58hdlp38nq7es	58rpv3g5aa
1s7l7	4t2hg9a2rfl18	1l59ncsre4
7sh0m	17smtbg955o18	74f7scb341
4np7d	7cpaqnc74oevq	2ccoc4q5mp
3dihv	61fb57lkr64tq	1p4uugj29i
2g7th	4aluao0qs1ced	73hb8uoaqc
7n5i2	54c0a8trs44lp	2mv14c5e63
3rkhi	3p3d63lnucek4	271pboc97g
4dbdr	7bufl0qbvocv0	1o6ehn1428
16rqu	5o2tfboso1fj0	29naskao4p
1opt5	3fh6pi5tqt01	44cm869lm2
2qk15	516pv4thsqkk8	19ru0fhvde
1in56	1vsjodf0h4i06	373ao5nf2l
1hv0t	62aao5tb11okl	1ds055i1c4
26797	6em1kpmpmv70j	aoh2pelndf
7hu2o	6ak58bmhg7423	2g956ot7ic
1sm0j	7tqqfeu2q2488	3gi9kl2m2o
7d9nu	2b00g7ace8qja	2e8ju8tt4m
59vf5	4j4dgs7eg3evt	3p4d308juc
6dsu3	22ur130lt7f2d	7d0ricf83a
1u78c	52kb0tgonm6mt	45dod9eeru
62ast	6cr2hv8eh14il	79mqo97qcu
7h3fb	6i0jgqp39bche	56kav1njgr
7899c	7kkl5l6qiint8	26fgtd814d
2sglq	3tkbcmtjtjo2v	d5qjtegsj9
6v4dr	3lqdu1vqb1q3e	26ln4rq05e
igdon	2i101q91mc67s	3fl851eilm
5e45v	1f8lcu00da4bg	6850tgonlk
1js8m	1d6jihvs1paqg	60gvr9af5q
6f6ct	29l8tabnr50sn	4pga1m57vm
5o21v	5f7vgv603o5ln	6dtlcgg8ud
7695l	6dpsqnbk8scgs	3b6r7u49jp
509bk	1milv3i49pk66	5bed1t94fr
38k0c	1o6g3p5dd03al	3qajcpb02g
3630o	3ctu3ckakvnab	c1m289fjo0
6qubg	76i9ra6ohkgan	21gs1i7e05
2b5mf	4k1g81cokstc3	32po7tsdo9
7achb	1h13usbblh8d3	5u1qqsff9i
6eqv0	6k359o96grf38	4mc25b5u96
561e9	4f009ieiqjmgg	49gh74p045
7t4k9	7ob5quaen9p52	1vih4hckc1
5u67l	26iqs2betn0m8	1btrmaehs9
6rs0p	30sspdpm9hcrg	7b7h5hinrd
2bk8a	44hnurp0pevam	3snn0e5bbq
4s660	4pvj754pih4n5	2qgcabg1je
mto4p	269jsnjqsqnh8	4jochk12tv
4itps	74vl5n3e87a9	7d4e0jkiho
74a7t	7t0qbsajp133r	3rpr930ftc
6jhdt	2aobmc5v1gafa	6v692ttrsu
61e4g	5va1ukh4e6a6f	4nb4lh0906
a4hqf	45ipsabf4iot8	21543766pu
1aohi	q5s0fmog3f5h	5jb385rfi6
22jim	5gvvvufgv96h5	5fi90252s4
n2hai	e482nvl7jinu	66uin29vsj
2ms8o	7hj3gpr6o9ush	cquj7pcuec
1h9ck	1qikl2be2v4or	6jcte61o3g
7u57u	4vmelkjpscod2	6h626vhap7
6odkp	7st8260i0csi9	3o6a2b7kn2
ms6lh	bh23sfbvhk5k	3ihman70r6
4aikg	2vhkc5ashnpsi	563sd64ujq
42b5r	5d7b395pohs6e	4j2otmmf3m
140jd	2g4lij57is7r1	eg29f12mtk
2q9a4	55m6fdmmbm08q	5f70u2u3r0
76d8h	2pvbrpi4scgfd	1cv4gj88c8
rgb8i	dfo09cubi1kf	4tpjifnfq4
7mbv8	5hro4kag39kdr	1ti5nd485j
543ki	3erd5824rj77e	4t6sm1bmav
1rt5f	4993o85vmskci	5veqtjkb9g
8iaam	279khvk6epkpr	53d5m0fqtl
5a8sd	5mkjr0k8reco4	50iihqitvd
7690g	6h9b8me8k2dll	56iih13lsc
24kso	5er46gtr34bfj	34nsa7u17s
2ak8g	2qbps4id9ugtk	3pk13cqce9
4jol8	43vvca92dpajt	1guou99mmk
6qhh3	22n4jc22d514v	1r9l37814j
3l1pk	nb7urii1ihob	4452ham8d0
4vr29	7geghdp946qqi	2lh4rvk2nb
3kkfg	1k0a4r7hiek6b	6qa6k600a7
3c5si	5646u26hi6dht	7kspb6f3q4
7va8n	6b1l0o9lo3ugr	59ol3voom1
34k94	1jl0iuqbh27l3	2se3oln6lo
64036	3vvr06b8nnh6q	4gv8jnfsdv
7qmtb	4fh53fu128us1	5ph32p1h1n
639ff	b8ri48d7fonb	65cf5vm5m5
ldvjk	6ltikg1ni7g64	2q8vva1j1n
1b7n2	6snl52u7lrrns	shlaudd9u5
6341h	3c8hboinc6ifs	2ch6145ks1
3pdec	4pcsblrh2j29t	5e3l19t2im
spl7s	4o34dp59200f3	77oapjj37l
48a24	mtnlt6oqr3cd	3kmbsgn9q3
1arsq	1n3b8cdn9tibh	71njd35auf
ala3b	5kocmrsvt0gca	7ihbj0n177
13sbp	4o793tpjhb51d	11e8cbck7t
53gfm	50jo31muddou	5p2lrs9lgo
36dlm	70r8cqp9fi62e	1k7l69o06d
301fi	7olttartrt61l	6vk1c2c1d1
3439o	7tuvp87617o34	lgf1j064us
4ae07	11i4q8mpb369o	11oo29n4ge
6e3g4	5v4k0i1gut7ok	2qal5upelc
kpvfq	7nlh0odnk7d7u	38qgef2b53
5pqm2	6hutqg9fnk52	3su0d0gcfb
48vdi	3a4dqcaeabo1g	h9o3jk13vn
6s1f0	5dt0br9aj67it	494eu277q4
15jnt	1hap1ea194gu4	4sgibqdkns
23kp6	26tidg21lmub4	6sjbie64jn
71o6n	2pqlmhv9todpf	4mlcf8g20h
4r3hs	62rl09d6nhvua	4sr7msehkp
2591c	7rd1ft5r7ptp9	6a51bipmbu
55lrv	1nqjne1fu6jn9	1rmdrm44c8
183iq	5gmokt84osioi	2jcefjepg9
1ho7l	24htjm9sr61ht	292mivri71
5l72b	15clh05ub3nd4	438g77j811
4kfhi	5edanuu6482nj	6tpotafm18
ir0u7	3e22fvs717td6	7k4e3kjupg
51i14	4u3e4j9dae95k	7394fj06c3
1q37g	2liu68tril4p1	134ekaeofn
5b479	5qt2ua4eocjf3	6rghrq0971
4uhop	7vm3g9o7b7cv6	47ldvfkte8
1np45	18ntupdil4c6h	4avbdr525v
1e39i	64hk0nebvo22e	5i06tb79i4
5ferd	6ark0aeqs1dff	7qvhd40f41
3juoj	1ubpm4639j272	79m82vmga0
5f7uu	5fgts85noi5di	2lclq6q9c9
7clbr	7mfb2dkl9emlp	6nh8caiuq9
6b18h	lfi4jpqnfaoc	7tlggnof90
58m78	4oej7t1dr4eb0	6jgmh00plo
386he	3vvu7g83um66o	3lmnorm93h
13d3r	66vnerk39ke85	3l5g8p1tuc
3edu2	3ftt6vo3mudh0	3kat00ti9b
5hh9r	12mh3onjr0s3e	6a92ksqatt
v9rlo	4am0879rj5hkp	5r7v1gk9ab
5mk8m	3mfp73frbhhm7	4rtthdo027
4pn3j	2h0npm7adjbk8	2105ptclej
12ahs	3t1g7nu4ma74q	5jk7i0etoe
