kolom1	kolom2	kolom3
43730	7emp0d6fp6sbg	4rjdpi5a6r
7osf9	7munpjo234f7l	121m024hpe
l4bl1	2l6jjojl71g3	52i6nqur8l
5bke2	3aomp1k6ivva3	2q334dpeqe
4nvrf	564ucf4n62rb6	5c78h5jclq
5ampd	1gt3cpc0m226t	6mpp4ret04
38ng8	9us1694ihjsn	6ie4k8pr4u
34cmj	39nnvegbial9n	20tdfgrad4
43d1e	7rhf0cs0ac2dh	3hmoq5hi4b
243re	1jjl6dv3phg7i	6ojd7pobjn
4cd4e	7edg8vqcs2q14	26m6s30fi3
50bgp	7fdmrck68rgqc	6da6ikgdfi
6vehs	24uue6nub1dg9	5vqrgina0u
75lv2	3npvrffn7r9je	7ao2k2k1ha
7pqd3	22t8sekvvl2f2	1slo1j8b5u
76tvi	7dgksok2o5kd1	3dmc8vv7f4
ku1qu	4mlrusonn82e0	6i72fjegrm
3mdsc	2tn3ssej9q8va	3je7c381gk
4gt7i	4injjuvj5qfpl	tbda60ltih
1udq4	4db6auhlp76av	t2li6pinb7
3vd3s	42pkkn5rvh461	4iri2o1rc6
qa6vk	3qvr2lu3dqi3b	60213oo3ha
24sck	7dkduor72aj5d	6u5knsb5vc
r2epq	1m8i62kiohbks	4fkcoqgs1l
5fk1g	7cnj6m41qmj24	6snis7itqg
4a40o	153pec5qpqfrc	629in3g9e5
46r7o	skgpajsalr6g	487vbuhsvc
2iss4	5hvlbpg3nnsal	4svfiflegn
p3ilp	6u0hh3pkr6e2c	7uv8m4ivn2
5kho8	3ciqqasu1auup	n21cdr8j5n
33o19	33fmj0duq1n5i	2fg69eqjvu
55eie	1js4oidvdn1s2	2bdpq39por
56jis	19bbasvj6gmio	4ka8m2lpp5
67r2b	4aup5eg42veud	650s2a6f38
5qo4d	1scvunf6u0jhj	5gm3uf54g5
4kqgr	3u7b3csb6vekp	4s1vseneb9
2t150	2ahcl6d63vjnj	3ei5aba76h
3qam4	4taotun1gpqpr	3bfrsq669o
2t5m0	634vpijpk89g4	1viqpr9i81
7lopo	2ah2n2b96rf1d	3ovprb1ptb
1eams	74lg00c7ojjnc	31rajcc3o4
1d3qk	4i1l0argvsb2v	6qgdp78nbg
pqsi5	442c81t8vvcf6	10hjgnekj7
299i7	7avhoi0gi2i96	5siaf0qfve
3pbsk	lnllfjt6cr21	6tn36mk90b
394o2	771dda671id3t	4d1hnahh7l
6o551	7tpf1tbo3kbf	2nmsimjb7l
4puna	2rphug87o8jdb	3q23ihkhm8
6ro08	j2eqpgncrgfi	4jig1v99je
193p7	2sgp28d9cvsha	17ot7p3593
741r1	1groqonoietpg	rcqpv80ss4
ivq4v	4lgtgkoe2bsn4	4aqj9h3abq
72u70	6831tkir443c8	26ge5p71cv
3835r	4n5bn9vllij8v	4c9hk7irog
641ik	6a8opbar44171	6ki7aaivv0
2sf9t	23beuakflpi2k	4ch9eqt2gb
2bii4	2i1gn9ohjq7sn	3e42icinga
qfgrc	2r0s6ho46e8dl	1qk6dppo75
1ufi8	3111knh9jvge9	5q7as03dc5
52gim	4he4rhsnk42tg	11qls2su9c
6oqhc	6i6d5p90ft4t8	ht4vtnh3k7
3ga8a	7jtr4ijajp0b2	6s38u4q15o
s97pg	4vsv7asr0e5lp	37m5796ilg
65tu7	8qvgq8cq2iqu	4h2d6u7ch2
vuc85	5b79jcht409ks	2d61fdkcv1
atrad	1i3kibrg5e8p3	28imr39ann
p3vfa	5truq5ilvnvj3	4kebjgpsas
1sk0t	6ghpq7s5eeg53	79j1dsg1f8
1or5r	upeqcfac14r8	70k04p4i4d
b51sf	602qof4sqvuto	4vvebtmm6u
6h0bk	l72jkoaug892	4l5c1j21lm
5sj88	604u0kdnq4gsn	7fs57k2ge1
3dg3b	6elt6p027ecbm	8akhs292h9
6sbv4	2ooio77ae0etg	1ggorcqa2b
5e98a	43l4rjjk022d6	64jd3m46ea
3nps7	1iinuhrt19ks6	2e5hljbja8
5tajc	3g45lka3duc5g	27dmrf0tq6
2kbmb	7g24c94ppgvsh	3u5s28h89q
40gai	1lthb9ed9c832	78tjgbkuga
3bpcn	6lqil9dkaj77h	32n8pfut4s
7odcb	7880v1lm48edq	53s7tokikh
6lb2i	7t4jik8c1u1lh	1qv1o5vvge
6eg1b	17dncuora6ovs	5m159rj8hs
772c3	v4g9dernq2t6	7hgln8oefj
2d8de	3c5drkhlul1b6	spndn1hi71
1c4q4	61ndn7rgogn22	2msie2mqjm
53mfq	3to4vhej1ufvv	7o72usmosn
17sc5	5nhie64cmk48k	7f4rctipi7
2qcvk	6b8k5v1sbpeu1	31pgnt7p16
1ekct	5pmiq5j2opo35	qgjn169js9
7ilbd	58pkfe11esrp	2eok6b701g
6ba5t	7ml8d48h9ed7k	25l7gff6kt
36ia0	1tctrkh769afu	32t0evan4u
vj9j9	628mcifnhre0g	20sojtsdbv
4ntb7	26c7lt4d8jim2	1733j2n6ce
3l8jo	1hdi3fk1nq9ea	4oa780hr36
4hevf	1813lp6cf4k8u	6un4fkte7l
1bjbf	4452s3juml5pk	2qnm3icce6
6p77u	60ad0hhp290tl	3ekj3cmt02
6se5a	3kr5polime1r3	19r91rvvh6
7p6n4	9q100aq1g9e6	42k2hb77cs
5ug0n	64qber5rnhlbn	158ookb5e1
4vsne	68hpo4jnk66lh	7l2q7al4c0
smj5h	5lvaml69ki7tt	gf87beeibe
1i069	5rskvb7o15d2j	ac353odm9a
7c7rm	7i3d3fnk3ai43	4dlok3agnl
893pf	35tu386kb7m89	1gdjjmn6js
6rr6l	4votbg7dqfj8i	6mpk2bqe1s
