kolom1	kolom2	kolom3
ghtc4	4nmnu9rcsidmi	4lhit4sfth
stfuq	7f1rsfp2ck3ci	7jmti00ali
60g7u	hjtis9nb2gh0	21jlkvtgh6
1mof6	3t2gd9ldqdp0o	1sbp91tbiv
1ph13	16tnmjueccufa	63chso595q
72ra8	1u5khs4l716d8	75ngacn7j7
33v9m	5no40lgklhtdg	6cgvs4q52a
bb3bk	hq5u4rro5d2m	6o7nabh3hj
5d19b	ubgf2l69g1gi	4vunhutvr9
9at7o	1i7su8hgrbf25	7aj62qmk6n
20ldr	297gvl6ajp70q	4fin6f0cje
3s0sg	4q9oq7ur4scns	52i6sfgful
1ckmf	1eii122ru12gt	7hkm5ddsgc
64soc	56r6u843o5rbu	1nu383nm9r
3r5f4	6q7827t7e8td6	1j0kgnp1j2
5d7c2	1cu65hcab8mos	3gmkvj5ob6
7aqbi	33ktbi6500610	58mrjid0r1
1cbat	7nttdsnf6ukcp	a06bnntnvi
29t36	g534kh8tjojv	6u4p7p4or1
2f8fn	n72ecbch04vq	2h26pfl3hh
65nm6	12gr3uv0dq7ri	1p1lqq60rc
56ij5	6d458sr4i6sp5	6pev5d35fm
65uvu	64t5ts7ma7gmh	2e5daefl31
283o7	3hsbq1bgm6d25	107vo5iooh
2dn56	307dkarfg6b4o	19npc3k7rb
d5k1i	bh76o3o8sn9i	6a5o9jkm4u
5ciu1	43dofrmjaljv2	7hnljqbbrq
6js8c	5ssr6hnfqeie9	5tarupub4l
3la46	3anenp5so6a4t	1ffsv58bbs
1enrd	45irmpouici3	2l3lpio6c6
78m74	380hdfte3pqeu	6rg5dn1pnt
4oqb3	1k3m8eho22es4	21fbl8ksrf
45gkf	7ct28anafc947	1ksrv4tp87
591l1	7cdvpm727gt1h	7mcevtr9si
1h804	3h4j0shba1edi	37trj60agt
4rldp	70ga5vo5e1r2b	3k1dv6hrg7
6ovkg	5rb3pknl35ssj	6699ee1g7p
1p83d	3ceqj5psahli0	2sbnmvuakc
612ut	3349ol5s0m8vt	5bdr30ru86
5koaa	40ceovp7sug37	42pka98a7u
6i2jr	2vpi2fgogcinv	1kuj59dgfp
5d557	759haq209psfm	2c64rtml8l
6skk4	10jd82j6p28k	5d6f280idr
24f80	514ser9688l0d	1rre3sf69m
2ppgn	7ji6bfqm1rh6t	1ho7k6s5n0
16u3c	3ln5hca545g1t	5on5686leb
3stpk	72enobcdolhlf	5ioaejpp5o
1bkb3	4ni8mmnspl1bq	ngmcsu159b
1ijct	62a6ko40amn8g	4cc4q0fa59
3ut6r	12qi6pl11r0re	4knfeim39d
549k8	32aegn0h671e2	3fjj13ped1
7falb	5ujif3bbvihkk	1frisni58g
2hptm	2fpej88hp8ljh	4idvednol1
1jg1m	5qbcvndfmqcdi	51v09p3td0
3ne6s	7c2uvsvp0ftj	1jvnvgmqgb
6dpg9	77l8biu28rpfs	6809515j34
fpvad	63aj3h77j9ltr	32uivb1d9a
6030t	8qeh0l4e80pu	1d7skbsu5r
7lm6g	24prtqepbn06o	157k3l1o90
14j81	432dtnoe6du9	2op8u1nkvq
2v00q	38gkukiiecfot	4tg5jlf4vr
5qhls	5tll4u9orouuc	2nl4k0l49n
6jv05	1slovf26m0jt0	4mi4rkrd9b
6397i	1p0e3bk32u5fh	194834ndel
5s46r	7n0oj0dt45k9u	71iu4fa7fm
39hvl	5djbkfgfqjstd	4uskov4gcl
4jev4	2ue9jf5vkb0lc	5vmcugmjfl
6im1h	6lpn3a90d4u4c	k2gt7np7br
9d5l6	q6mtkk1mhc04	48nkfe3jb6
9ah1j	3knlo8o0nn36e	r9gisr37et
4p2qs	2vbqc8695bvho	4hoohmnt4h
2hmqh	4jfj1mcc77jj4	1h4rgoebb0
7qrn6	2fduovicaun54	1oaj0c9t6b
