kolom1	kolom2	kolom3
1j90g	3v0likbhb7ja	3oksbmh4ea
7fe7r	aopjcvlasfbu	28cl4ethh5
1et4g	3hnvqmoc3d1s8	2i9i9cn0kt
6ce26	49fo6kjiicmcu	7a4dvjpg01
2c1aq	q3t50dorctg3	4799hp8cjp
an3af	7hh1tctt51d17	38ni36iho9
1id9b	7i9b7ufk6tu2i	324kqv4tg3
6ehv1	544il3veue0lq	4ve7l6objb
54kgd	7a9kn21n2o2hj	55gmhrtpsr
27kdc	6m0u3cl4jhsv9	277tgg701b
52vfn	6p82tc2agtld5	1dn34th1jh
2rcc4	6g0paeesntp5o	en6q3qcpc9
76dav	hl5p2ssm2op3	5hf308pd95
5k06m	5g32qtq2m2k14	h6kp0l223i
3oej3	1qsj7fanmo592	3kssf8lokf
6csg0	30m5b1jp8d33p	611gkabufc
48ru3	5pppit3fjht9j	2nkgframpj
1ba7h	2ri9pcqu1b0n6	6j40b43aa6
1ssdv	41mp64h14dhg0	5ov5oqd31p
52dvf	57r8i6fj40uhr	6709d4nm3g
7avo3	6ql4b6fe49c43	2ip1q00kvv
umpgd	438nibr1fvr9k	6jkqp7o1j3
6qp00	565r9rrn1t8ro	6oa413fhki
2d9q1	68f2vq2l889ed	5d977f7e3n
5cd1v	4kfacp7lsgosp	287tbkgg9f
77v4b	57hmnde5jgv63	5s6mch3djm
7sh7h	2ei3ajd1opjcp	47fho8dbm5
444lf	31l6ul0a28fpe	3pjhbflcu5
18rlq	34g9e0p6pnsnj	28laf8r1a9
5v41b	1vbbfvns6d9ep	5t3sqg44b0
6pdhb	45js9bshpj1es	3o6k2rf0jk
17525	5sbngbc1glelv	2ohg2m9knv
403al	44um0p8042dsg	2rkop19ue7
4j7jq	b371vtv6td3n	3cvpgenv9d
qa62e	3d516k7e4bqle	3ola9537k0
3km5s	1ngb4q6tjf5uo	6k12osuc8q
7dv93	6m3u6evk1e141	787j17ac9g
5p0cg	1jtgnkgsbu1ue	7bjgk2s9e6
67lht	4tonm1asef99d	2jq2l289bc
5v82v	4i3i8980r7rts	1ac6dfjf1a
2vlm0	38tsh4et265cn	7m79fa1ndf
4efc8	39eiahj5boeg0	1mi8tn4gq8
22ncq	373ca8q2g560	3qcnkueh6i
6drmt	3pip213ptpq20	578j52ggl0
32m7j	7u8249bqpd2s4	7kpv7odjee
3bq6b	3177lkkcu9tra	5npe7hii5q
2495r	29qvvavs0r75m	1b6mpf9vn8
13hjs	4h9l38ikkaas1	gd62mg7hbt
6od3t	5rc13976fjtub	23kbdtoclb
41qhv	21i22649dbg2e	7bgiudht1m
6e1ca	3933bv16bekrk	633np1cafb
gbrf8	1l7cnivakasde	512nn64h2h
3btgd	6rpf74rogrtrk	7julrvvo2d
6op35	2n9qhordmher9	c9pglikbuk
3kggb	1mdgrn81k206l	7trub2l4a0
2jhd9	7vvjjaogqjlp0	2jqfnf1ijj
4icla	5n4fq6e6aag1r	5qnqnpibao
4a022	6o0us43k7678	15g2p981o7
1tpoa	69jcbk29tr0h	1qvdl821p3
6rs9l	4h5asgs2lr62p	pqlriou49f
6l54l	l91rgl9s4a68	7n092td790
522n8	77k16dpfucs6o	6f0blg842s
1ecam	7h6ikf9km7kmh	1chu69r0fr
1nhnd	6dc8m71uc9kvq	5udghmie5a
2ed97	1g7eklcq093am	1o6q2aloaq
1vg7j	1nauo71cgqjla	3hka9dpbo1
2kbsq	34hja5o6vklkg	qfu3r748t3
6eteo	5aerocak5kh8c	3ef31vagmd
7g26p	15sl1j98hoomm	15e6mcm4tp
fs5ko	2ad52v2qd75n0	4iasmb0k7q
5fprn	6vuum29pbr5jo	7l02e4um4s
68tp2	5n7jsoba5ijur	33qnp0gl44
7je0m	5khqrnf1dlemb	7ddms0c92g
3nupg	21cih3r1cj2m2	1iud754dks
3d7nl	3di17de9p5lrq	d8q8ob2n72
67ji4	1a5ghn3f4bov6	7n19sk898p
12tbc	1pimelr2hcnkt	16ddvike0g
mnojh	6r6venu7diaja	24kctmudgh
2t1f7	2cfij48agmucj	2tsqgq6ae3
1gbp6	7lrfs0a5q0qbr	67b6rqj320
5pkoo	5pcdd9ph1hbjn	664iktka5n
47e60	kminbg8ktj27	7pnfu78cpo
lbmt7	78h08th22lhtj	8i2nl4lp5d
1ttcv	61jta0neknp8u	1u3clm5lr6
2o2i1	55rme4r17at0t	5eva4gn96f
5cbct	2d3ebfgjhp031	jhege1r4m7
62251	12d63ohhpvjf1	385mr812cl
6ud9c	5mjva34rjnmbc	78v443jp6h
5bokp	51p1ot784o222	5iiper2lj6
7ftj1	16no5ifqh3v6o	20spqmvhal
2nhs3	1n43t626ibj7b	6fpq3v6ftf
49unk	1slpugqeutqde	369n96rhkj
2o9gc	2hbbrak5dgnes	4v9mtbabip
71f26	o9hn0a5ot239	1pdeth0d1u
1trbt	4qfp3bh224dc2	3hmu7bb37b
2alme	166flvbfm7e9m	463r82bto5
4edh8	4qn5v9brek7p5	3f09otr03s
3ddl5	3ku8pgegqf2ep	3k9m6es002
a3dnl	3e51k39plosnd	7ccngs6706
72g8g	3d5so77lvbkqg	52a3n0ppun
2qbo2	4ilj94t7blb62	pts1h3jjjm
6u2eo	55cg1b3k3cdmg	l6vhmah470
581rs	298c1bvecr2uh	6ok63ehhpc
kvqn9	41vqol2733eb	4gl2mup47k
6999t	4pe0ecqvppgji	59h3v6ra6s
5b9a4	7dmbhl2u0c73g	6n0qp1h6vm
213b7	6eft0sm10e25o	2ilp19s258
36ebo	2v2krr8d89l3r	p4ing4abn8
2p75a	7vjlkono8n3a5	5a2a8fmor5
7krer	3640sc2mg5h73	pp3m91j62n
7sdpd	3435mpavn8sg8	gm3kc2kk9i
3r709	356bo4liulade	43i3eqbm2e
4a095	6regpuboq6l1r	187t1emkp5
1kpk7	4j1m54r8p6q9r	8ke7peai3v
112nm	77l8jhv854npl	3e4m7tio9o
5mgfo	1fa4pso265039	4je6iuss96
7dg3s	1p3kiu95ijoht	6dpu7lnal8
1r48q	1mbp24vfbt8v7	25nh38qire
6pcg6	3l6vkkmpnshsm	7apet4du75
1nshp	iecorr75ja9h	7vorjbr75o
uvv0r	5ho6bccc3amaf	68tdo0n6h7
1jfou	ek5p7bss479e	5jdelpl251
2kvqn	2asucm7bfoej5	1h4d8qsk45
7p2qv	2vcsuj30mhmoj	6jak2c00nu
g07v6	n25ekun11848	3hhmn2r725
3oeck	inmkvm6g6fmd	ck2da6veea
nck91	3du5lvch1k7ga	1u1bujkp5n
46nb6	b75q9f4s6mvg	5d3vh9eue8
7o394	839e2a9cttlv	hc5iu9erhc
664hg	4010bu9jjrku2	4ie7s3o9ln
c817m	61nmcr7l63m3r	1i3gh63g9f
6cg67	7vnm1u8t24q9h	2r8lcv3620
1mlr6	7ht3g3sf39gfq	31u0lq5tuv
34dlq	1hi8fg7dempat	5kms6mp8m5
29va9	2kjfup7fgu2ka	7npa0dmmmu
1n4sq	6trjifnvppmul	2i46eq3ods
3a368	412jigo4hbnj0	4mubvq7o2d
7cri0	3jbadm0ovrqlp	2n9b0kbg3i
6hfte	29do4137bfr8k	6vnt81sq9p
79a64	4akbnli196g1u	59sk7objmq
6reuq	11jgn2t43b1l	28resoc9eb
7r6jc	1be0ofb2tg91t	343nbvjk62
6tvck	4rd53s33j4fq5	1vjilu29h3
7ktm1	210k0c3g8bcqo	688duipb1k
1a3vg	2572nsdckm9dv	4ug90di3ta
567md	4h9kuj09pdajo	402ioc8ab5
ad99n	3rqjt9dod419d	6ppvt2mn6u
79dbb	1lu90n5dd3qce	mbv8393b9c
7lb0r	7t29nmpc61gjc	32pmg4iq0q
6j1gi	58rtevqlkfj7b	63hlc1pouo
6tp0b	5l46hp1s27rk7	1ck4q5g7uv
464tk	4pn7pnapomiff	5qfljnvleq
5o3g3	4nuj2euer53pe	3s79qii6d9
2ecrt	7s6t29kob3en9	4slc56kl90
7r6ja	43pin7hns89i1	6doki1o8le
565qf	2ttnc0asglb9q	3mao2234hf
bn0gh	5i8dint19v98d	6v4b126aga
61fj1	7r1occ81q4mds	7fgc0c0v7j
1m8bu	202bf6rri8lvd	1khk313ilu
7fqk7	76hdm9fotl4de	4ds9kpfc6u
19sjr	1jkjofbn8df9t	hb7h1m6m3f
